PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,LABOR_FORCE_STATUS,REGION,YEAR
ฉะเชิงเทรา,302.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7530,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ฉะเชิงเทรา,3.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7531,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ฉะเชิงเทรา,2.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7532,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ฉะเชิงเทรา,259.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7533,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ฉะเชิงเทรา,0.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7534,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ฉะเชิงเทรา,0.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7535,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ปราจีนบุรี,210.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7536,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ปราจีนบุรี,1.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7537,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ปราจีนบุรี,1.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7538,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ปราจีนบุรี,185.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7539,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ปราจีนบุรี,2.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7540,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นครนายก,83.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7541,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นครนายก,0.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7542,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นครนายก,0.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7543,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
นครนายก,67.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7544,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นครนายก,0.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7545,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นครนายก,0.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7546,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
สระแก้ว,212.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7547,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สระแก้ว,2.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7548,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สระแก้ว,3.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7549,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
สระแก้ว,162.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7550,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สระแก้ว,1.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7551,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สระแก้ว,1.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7552,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ราชบุรี,253.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7553,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ราชบุรี,4.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7554,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ราชบุรี,209.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7555,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ราชบุรี,4.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7556,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
กาญจนบุรี,266.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7557,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
กาญจนบุรี,4.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7558,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
กาญจนบุรี,0.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7559,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
กาญจนบุรี,214.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7560,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
กาญจนบุรี,1.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7561,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สุพรรณบุรี,264.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7562,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สุพรรณบุรี,2.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7563,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สุพรรณบุรี,209.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7564,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นครปฐม,448.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7565,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นครปฐม,2.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7566,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นครปฐม,420.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7567,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นครปฐม,0.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7568,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สมุทรสาคร,400.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7569,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สมุทรสาคร,0.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7570,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สมุทรสาคร,403.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7571,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สมุทรสาคร,2.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7572,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สมุทรสงคราม,56.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7573,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สมุทรสงคราม,0.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7574,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
