long,เงินทุนรวม,ประกอบกิจการ,อำเภอ,lat,ถนน,ซอย,คนงานรวม,จังหวัด,หมู่,เลขที่,แรงม้า,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,ชื่อโรงงาน,แรงม้าตรวจพบ,คนงานหญิง
100.209583,2250000,ซ่อมรถยนต์ และเคาะพ่นสีรถยนต์,เมืองพิษณุโลก,16.8610093,,,15,พิษณุโลก,1,เลขที่ 291,119.15,บ้านกร่าง,นายแฉล้ม จันทร์เพ็ง,13,382,อู่ยูงทอง,,2
100.1741,,ซ่อมแซมและประกอบรถยนต์ รถพ่วง และดัดแปลงสภาพรถยนต์,บางระกำ,16.71383,พิษณุโลก-นครสวรรค์,,2000000,พิษณุโลก,10,เลขที่ 97,9,บางระกำ,บริษัท  เอส.เค.ที.เทรลเลอร์ แอนด์ ทรัค จำกัด ,3000000,383,บริษัท เอส.เค.ที.เทรลเลอร์ แอนด์ ทรัล จำกัด ,0,1000000
100.2463,,เคาะ ปะผุ พ่นสีรถยนต์,เมืองพิษณุโลก,16.80409,บรมไตรโลกนารถ 2,,500000,พิษณุโลก,,เลขที่ -,12,ในเมือง,ห้างหุ้นส่วนจำกัด ศรีสหวัฒน์การช่าง,0,384,อู่ศรีสหวัฒน์การช่าง,0,1500000
100.192279,,ศูนย์บริการซ่อมและจำหน่ายยางรถยนต์,เมืองพิษณุโลก,16.759606,พิษณุโลก-นครสวรรค์,,10000000,พิษณุโลก,7,เลขที่ 395,15,ท่าโพธิ์,บริษัท บี ที ซี พิษณุไพศาล จำกัด,15000000,385,บริษัท บี ที ซี พิษณุไพศาล จำกัด,0,5000000
100.28827,,ซ่อมรถยนต์และพ่นสีรถยนต์,เมืองพิษณุโลก,16.814372,พิชัยสงคราม 20,,500000,พิษณุโลก,3,เลขที่ 407/20,20,อรัญญิก,ห้างหุ้นส่วนจำกัด แสงอรุณสองแคว,4000000,386,ห้างหุ้นส่วนจำกัด แสงอรุณสองแคว,1,2000000
100.1406247,4100000,ซ่อมรถยนต์ รถพ่วง,บางระกำ,16.7909856,,,14,พิษณุโลก,14,เลขที่ 5/5,63,หนองกุลา,บริษัท บีอาร์ เค อินเตอร์ ทรานสปอร์ต จำกัด,11,387,บริษัท บีอาร์เค อินเตอร์ ทรานสปอร์ต จำกัด,63,3
100.181831,5205000,ซัก อบ รีด เสื้อผ้า ผ้า และเครื่องนุ่งห่ม,เมืองพิษณุโลก,16.7907596,,,11,พิษณุโลก,6,เลขที่ 248,94.9,ท่าโพธิ์,ห้างหุ้นส่วนจำกัด ชิณฐิกุญช์ 999,4,388,ลอนดรี้ แลนด์,,7
100.192228,,ซัก อบ รีดผ้าและเครื่องห่ม,เมืองพิษณุโลก,16.860952,,,250000,พิษณุโลก,9,เลขที่ 2/3,6,บ้านกร่าง,บริษัท จีเอสเอ็น ลอนดรี้ แอนด์ เซอร์วิส จำกัด,2000000,389,บริษัท จีเอสเอ็น ลอนดรี้ แอนด์ เซอร์วิส จำกัด,18,1000000
100.706028,52500000,โม่ บด หรือย่อยหิน,เนินมะปราง,16.5536054,,,26,พิษณุโลก,2,เลขที่ ,868.5,บ้านมุง,บริษัท เจ.คอนสตรัคชั่น จำกัด,22,390,บริษัท เจ.คอนสตรัคชั่น จำกัด,,4
100.24152,,ทำน้ำแข็งก้อนเล็กได้วันละ 28 ตัน,เมืองพิษณุโลก,16.79854,บรมไตรโลกนารถ 2,,300000,พิษณุโลก,,เลขที่ 837/3,11,ในเมือง,ห้างหุ้นส่วนจำกัด นิธิวิบูลย์ 1981 กรุ๊ป,2700000,391,สุกี้ยากี้น้ำแข็งอนามัย,0,4700000
100.35272,,ทำอาหารผสมหรืออาหารสำเร็จรูปสำหรับเลี้ยงสัตว์ เช่น อาหารไก่ อาหารสุกร อาหารเป็ด,เมืองพิษณุโลก,16.93018,พิษณุโลก-เด่นชัย,-,93604500,พิษณุโลก,8,เลขที่ 149,42,บ้านป่า,บริษัท คาร์กิลล์สยาม จำกัด,0,392,บริษัท คาร์กิลล์สยาม จำกัด,0,15097500
100.43226,,ผลิตแตงกวาดอง ขิงดอง มะเขือดอง และผักดองชนิดต่าง ๆ,วังทอง,16.76754,วังทอง - เขาทราย,-,0,พิษณุโลก,7,เลขที่ 113,7,ดินทอง,บริษัท วังทองผลพืช จำกัด,0,393,บริษัท วังทองผลพืช จำกัด,102,2706400
100.272069,15000000,ผลิตอาหารสัตว์ผสมสำเร็จรูป,เมืองพิษณุโลก,16.8581621,พิษณุโลก-หล่มสัก,-,22,พิษณุโลก,4,เลขที่ 178,16549.93,สมอแข,บริษัท ซีพีเอฟ (ประะทศไทย) จำกัด (มหาชน),8,394,บริษัท ซีพีเอฟ (ประะทศไทย) จำกัด (มหาชน),16549.93,14
100.21301,,ทำผลิตภัณฑ์จากแผ่นโลหะ เช่น การตัด พับ ลอน ทำโค้ง ม้วน หลังคาเมทัลชีท,เมืองพิษณุโลก,16.796981,,,500000,พิษณุโลก,6,เลขที่ 286,2,ท่าทอง,นางอรัญญา ล้อมวงษ์พานิช,2000000,395,เค พี หลังคาเหล็ก,1,1500000
,6548000,ทำผลิตภัณฑ์จากโลหะสำหรับใช้ในการก่อสร้าง เช่น ผลิตหลังคารีดลอน,บางระกำ,,สายบางระกำ-ลานกระบือ,-,6,พิษณุโลก,12,เลขที่ 88,65,บางระกำ,นายปิโยวัฒน์ โรจน์คำลือ,6,396,นายปิโยวัฒน์ โรจน์คำลือ,0,0
100.2447162,7650000,ทำผลิตภัณฑ์จากโลหะเป็นส่วนประกอบสำหรับใช้ในการก่อสร้างอาคาร เช่น รีดแผ่นโลหะเป็นหลังคา ทำประตู รั้ว ราวบันใด จากโลหะ,เมืองพิษณุโลก,16.8643364,สายเลี่ยงเมือง,-,9,พิษณุโลก,3,เลขที่ 99/9,57.9,หัวรอ,ห้างหุ้นส่วนจำกัด จรรยา เมทัลชีท,7,397,ร้านจรรยา,0,2
100.1023525,7000000,ทำส่วนประกอบสำหรับใช้ในการก่อสร้างอาคาร เช่น หลังคารีดลอน แปเหล็ก,บางระกำ,16.7455268,บางระกำ-ลานกระบือ,,5,พิษณุโลก,12,เลขที่ ,52,บางระกำ,บริษัท รุ่งวิชัย เมทัลลิค จำกัด,4,398,รุ่งวิชัยเมทัลชีท,0,1
100.2677134,45000,ทำกันสาด ทำเต้นท์ และโครงหลังคาเหล็ก,เมืองพิษณุโลก,16.8200568,แสนพลพ่าย,,3,พิษณุโลก,,เลขที่ 228/1,58.66,ในเมือง,นางสล่าย ถิ่นวันดี,3,399,ผ้าใบวันดี,58.66,0
