﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2562,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,1714,รวม,ภาคใต้,73.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 3,1715,รวม,ภาคใต้,77.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาการ,ไตรมาส 3,1716,รวม,ภาคใต้,84.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,1717,รวม,ภาคใต้,83.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,1718,รวม,ภาคใต้,74.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,การศึกษาอื่นๆ,ไตรมาส 3,1719,รวม,ภาคใต้,66.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไม่ทราบ,ไตรมาส 3,1720,รวม,ภาคใต้,80.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 3,1721,ในเขตเทศบาล,ภาคใต้,66.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไม่มีการศึกษา,ไตรมาส 3,1722,ในเขตเทศบาล,ภาคใต้,44.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1723,ในเขตเทศบาล,ภาคใต้,48.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ประถมศึกษา,ไตรมาส 3,1724,ในเขตเทศบาล,ภาคใต้,73.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนต้น,ไตรมาส 3,1725,ในเขตเทศบาล,ภาคใต้,57.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,1726,ในเขตเทศบาล,ภาคใต้,69.66,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,1727,ในเขตเทศบาล,ภาคใต้,72.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 3,1728,ในเขตเทศบาล,ภาคใต้,31.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาการ,ไตรมาส 3,1729,ในเขตเทศบาล,ภาคใต้,83.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,1730,ในเขตเทศบาล,ภาคใต้,82.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,1731,ในเขตเทศบาล,ภาคใต้,69.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,การศึกษาอื่นๆ,ไตรมาส 3,1732,ในเขตเทศบาล,ภาคใต้,44.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไม่ทราบ,ไตรมาส 3,1733,ในเขตเทศบาล,ภาคใต้,77.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,รวม,ไตรมาส 3,1734,นอกเขตเทศบาล,ภาคใต้,67.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไม่มีการศึกษา,ไตรมาส 3,1735,นอกเขตเทศบาล,ภาคใต้,42.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1736,นอกเขตเทศบาล,ภาคใต้,55.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ประถมศึกษา,ไตรมาส 3,1737,นอกเขตเทศบาล,ภาคใต้,74.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนต้น,ไตรมาส 3,1738,นอกเขตเทศบาล,ภาคใต้,59.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,1739,นอกเขตเทศบาล,ภาคใต้,75.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,1740,นอกเขตเทศบาล,ภาคใต้,74.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 3,1741,นอกเขตเทศบาล,ภาคใต้,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาการ,ไตรมาส 3,1742,นอกเขตเทศบาล,ภาคใต้,85.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,1743,นอกเขตเทศบาล,ภาคใต้,83.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,1744,นอกเขตเทศบาล,ภาคใต้,78.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,การศึกษาอื่นๆ,ไตรมาส 3,1745,นอกเขตเทศบาล,ภาคใต้,70.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
