จำนวน,_id,ปี,เพศ,จังหวัด,อุตสาหกรรม,ประเภทแรงงาน,หน่วย
342,7373,2565,ชาย,สมุทรสงคราม,ศิลปะบันเทิง,แรงงานนอกระบบ,คน
1694,7374,2565,ชาย,สมุทรสงคราม,กิจกรรมบริการอื่นๆ,แรงงานนอกระบบ,คน
4358,7375,2565,หญิง,สมุทรสงคราม,เกษตรกรรม,แรงงานนอกระบบ,คน
2226,7376,2565,หญิง,สมุทรสงคราม,การผลิต,แรงงานนอกระบบ,คน
305,7377,2565,หญิง,สมุทรสงคราม,การก่อสร้าง,แรงงานนอกระบบ,คน
4970,7378,2565,หญิง,สมุทรสงคราม,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
3523,7379,2565,หญิง,สมุทรสงคราม,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
85,7380,2565,หญิง,สมุทรสงคราม,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
174,7381,2565,หญิง,สมุทรสงคราม,การศึกษา,แรงงานนอกระบบ,คน
218,7382,2565,หญิง,สมุทรสงคราม,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
53,7383,2565,หญิง,สมุทรสงคราม,ศิลปะบันเทิง,แรงงานนอกระบบ,คน
1172,7384,2565,หญิง,สมุทรสงคราม,กิจกรรมบริการอื่นๆ,แรงงานนอกระบบ,คน
10290,7385,2565,ชาย,เพชรบุรี,เกษตรกรรม,แรงงานในระบบ,คน
690,7386,2565,ชาย,เพชรบุรี,เหมืองแร่เหมืองหิน,แรงงานในระบบ,คน
21061,7387,2565,ชาย,เพชรบุรี,การผลิต,แรงงานในระบบ,คน
1217,7388,2565,ชาย,เพชรบุรี,ไฟฟ้าก๊าซและประปา,แรงงานในระบบ,คน
520,7389,2565,ชาย,เพชรบุรี,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานในระบบ,คน
7959,7390,2565,ชาย,เพชรบุรี,การก่อสร้าง,แรงงานในระบบ,คน
11561,7391,2565,ชาย,เพชรบุรี,การขายส่งการขายปลีก,แรงงานในระบบ,คน
3533,7392,2565,ชาย,เพชรบุรี,การขนส่ง,แรงงานในระบบ,คน
5439,7393,2565,ชาย,เพชรบุรี,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
461,7394,2565,ชาย,เพชรบุรี,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
1294,7395,2565,ชาย,เพชรบุรี,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
504,7396,2565,ชาย,เพชรบุรี,อสังหาริมทรัพย์,แรงงานในระบบ,คน
502,7397,2565,ชาย,เพชรบุรี,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
1145,7398,2565,ชาย,เพชรบุรี,กิจกรรมการบริหาร,แรงงานในระบบ,คน
7398,7399,2565,ชาย,เพชรบุรี,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
741,7400,2565,ชาย,เพชรบุรี,การศึกษา,แรงงานในระบบ,คน
1128,7401,2565,ชาย,เพชรบุรี,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
1309,7402,2565,ชาย,เพชรบุรี,ศิลปะบันเทิง,แรงงานในระบบ,คน
4481,7403,2565,ชาย,เพชรบุรี,กิจกรรมบริการอื่นๆ,แรงงานในระบบ,คน
576,7404,2565,ชาย,เพชรบุรี,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
299,7405,2565,ชาย,เพชรบุรี,ไม่ทราบ,แรงงานในระบบ,คน
3511,7406,2565,หญิง,เพชรบุรี,เกษตรกรรม,แรงงานในระบบ,คน
16720,7407,2565,หญิง,เพชรบุรี,การผลิต,แรงงานในระบบ,คน
344,7408,2565,หญิง,เพชรบุรี,ไฟฟ้าก๊าซและประปา,แรงงานในระบบ,คน
567,7409,2565,หญิง,เพชรบุรี,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานในระบบ,คน
2236,7410,2565,หญิง,เพชรบุรี,การก่อสร้าง,แรงงานในระบบ,คน
