PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
ระยอง,367.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,195,ชาย,พันคน,ภาคกลาง,2566
ระยอง,332.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,196,หญิง,พันคน,ภาคกลาง,2566
จันทบุรี,193.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,197,ชาย,พันคน,ภาคกลาง,2566
จันทบุรี,168.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,198,หญิง,พันคน,ภาคกลาง,2566
ตราด,93.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,199,ชาย,พันคน,ภาคกลาง,2566
ตราด,79.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,200,หญิง,พันคน,ภาคกลาง,2566
ฉะเชิงเทรา,299.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,201,ชาย,พันคน,ภาคกลาง,2566
ฉะเชิงเทรา,252.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,202,หญิง,พันคน,ภาคกลาง,2566
ปราจีนบุรี,198.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,203,ชาย,พันคน,ภาคกลาง,2566
ปราจีนบุรี,187.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,204,หญิง,พันคน,ภาคกลาง,2566
นครนายก,81.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,205,ชาย,พันคน,ภาคกลาง,2566
นครนายก,72.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,206,หญิง,พันคน,ภาคกลาง,2566
สระแก้ว,198.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,207,ชาย,พันคน,ภาคกลาง,2566
สระแก้ว,168.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,208,หญิง,พันคน,ภาคกลาง,2566
ราชบุรี,256.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,209,ชาย,พันคน,ภาคกลาง,2566
ราชบุรี,219.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,210,หญิง,พันคน,ภาคกลาง,2566
กาญจนบุรี,266.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,211,ชาย,พันคน,ภาคกลาง,2566
กาญจนบุรี,225.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,212,หญิง,พันคน,ภาคกลาง,2566
สุพรรณบุรี,267.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,213,ชาย,พันคน,ภาคกลาง,2566
สุพรรณบุรี,220.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,214,หญิง,พันคน,ภาคกลาง,2566
นครปฐม,435.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,215,ชาย,พันคน,ภาคกลาง,2566
นครปฐม,410.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,216,หญิง,พันคน,ภาคกลาง,2566
สมุทรสาคร,397.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,217,ชาย,พันคน,ภาคกลาง,2566
สมุทรสาคร,378.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,218,หญิง,พันคน,ภาคกลาง,2566
สมุทรสงคราม,55.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,219,ชาย,พันคน,ภาคกลาง,2566
สมุทรสงคราม,45.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,220,หญิง,พันคน,ภาคกลาง,2566
เพชรบุรี,155.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,221,ชาย,พันคน,ภาคกลาง,2566
เพชรบุรี,131.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,222,หญิง,พันคน,ภาคกลาง,2566
ประจวบคีรีขันธ์,149.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,223,ชาย,พันคน,ภาคกลาง,2566
ประจวบคีรีขันธ์,127.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,224,หญิง,พันคน,ภาคกลาง,2566
เชียงใหม่,557.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,225,ชาย,พันคน,ภาคเหนือ,2566
เชียงใหม่,498.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,226,หญิง,พันคน,ภาคเหนือ,2566
ลำพูน,119.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,227,ชาย,พันคน,ภาคเหนือ,2566
ลำพูน,110.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,228,หญิง,พันคน,ภาคเหนือ,2566
ลำปาง,191.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,229,ชาย,พันคน,ภาคเหนือ,2566
ลำปาง,159.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,230,หญิง,พันคน,ภาคเหนือ,2566
อุตรดิตถ์,113.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,231,ชาย,พันคน,ภาคเหนือ,2566
อุตรดิตถ์,91.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,232,หญิง,พันคน,ภาคเหนือ,2566
แพร่,101.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,233,ชาย,พันคน,ภาคเหนือ,2566
แพร่,88.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,234,หญิง,พันคน,ภาคเหนือ,2566
น่าน,129.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,235,ชาย,พันคน,ภาคเหนือ,2566
น่าน,112.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,236,หญิง,พันคน,ภาคเหนือ,2566
