GPS_lat,_id,ปี,ชื่อโรงงาน,ประกอบกิจการ,GPS_lng,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,ผู้ประกอบการ
13.59403333,626,2565,บริษัท กรุงเทพคาร์ไบด์อุตสาหกรรม จำกัด,ผลิตแคลเซียมคาร์ไบด์ ปูนขาว,100.2582667,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท กรุงเทพคาร์ไบด์อุตสาหกรรม จำกัด
13.62601,627,2565,บริษัท ยูนิค ไมนิ่ง เซอร์วิสเซส จำกัด (มหาชน),คัดแยกถ่านหิน,100.18665,74120,สวนส้ม,บ้านแพ้ว,สมุทรสาคร,บริษัท ยูนิค ไมนิ่ง เซอร์วิสเซส จำกัด (มหาชน)
13.60231,628,2565,บริษัท เอเชีย กรีน เอนเนอจี จำกัด (มหาชน),คัดแยกขนาดถ่านหินบีทูมินัสเพื่อจำหน่ายให้โรงงานอุตสาหกรรม,100.29256,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เอเชีย กรีน เอนเนอจี จำกัด (มหาชน)
13.53065,629,2565,บริษัท มหาชัยเซลล์โมลด์ จำกัด,ผลิตทรายเคลือบเรซินสำหรับใช้ในการทำแบบหล่อโลหะ และผลิตทรายเคลือบเรซินจากทรายเคลือบเรซินที่ผ่านการใช้งานแล้ว,100.20175,74000,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท มหาชัยเซลล์โมลด์ จำกัด
13.53468333,630,2565,บริษัท โปรดักส์ ดีเวลลอปเม้นท์ เมนูแฟคเจอร์ริง จำกัด,ผสมจาระบี-น้ำมันเครื่องและแบ่งบรรจุ,100.2599,74000,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท โปรดักส์ ดีเวลลอปเม้นท์ เมนูแฟคเจอร์ริง จำกัด
13.5355,631,2565,บริษัท พี.เอส.แวกซ์เทค จำกัด,ผลิตและบรรจุไขปิโตรเลียมชนิดน้ำเพื่อเป็นส่วนผสมในการเคลือบไม้ Particle Board และไม้อัด MDF Board,100.2576333,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี.เอส.แวกซ์เทค จำกัด
13.539467,632,2565,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด,"ผลิตน้ำมันหม้อแปลง, น้ำมันผสมยาง และน้ำมันฟอกปอ",100.253104,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด
13.55951667,633,2565,บริษัท วิทย์คอร์ป โปรดักส์ จำกัด,ผสมและแบ่งบรรจุน้ำมันหล่อลื่น,100.2554833,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท วิทย์คอร์ป โปรดักส์ จำกัด
,634,2565,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด,ผลิตและบรรจุน้ำมันหม้อแปลง น้ำมันฟอกย้อม น้ำมันฟอกปอ น้ำมันหล่อลื่น และผลิตกระป๋อง ขวด จากพลาสติก,,10700,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด
,635,2565,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด,ผลิตและบรรจุน้ำมันหม้อแปลง น้ำมันฟอกย้อม น้ำมันฟอกปอ น้ำมันหล่อลื่น จาระบี และผลิตกระป๋อง ขวด จากพลาสติก,,10700,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด
,636,2565,บริษัท ช.ทวีก่อสร้าง จำกัด,โรงงานผลิตแอสฟัลท์ติกคอนกรีต,,74000,นาโคก,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ช.ทวีก่อสร้าง จำกัด
,637,2565,บริษัท พี.เอส.แวกซ์เทค จำกัด,ผลิตและบรรจุไขปิโตรเลียมชนิดน้ำ เพื่อเป็นส่วนผสมในกระบวนการผลิต ไม้อัด (Particte Board and MDF Board),,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี.เอส.แวกซ์เทค จำกัด
13.70701667,638,2565,ห้างหุ้นส่วนจำกัด ธนสรรพกิจ,หล่อดอกยาง ทำรองเท้าฟองน้ำ พื้นรองเท้า ส้นรองเท้ายาง แผ่นพื้นรองเท้าพิมพ์สี และไม่พิมพ์สี,100.2922167,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,ห้างหุ้นส่วนจำกัด ธนสรรพกิจ
