FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
 ,20710300125366,จ2-35-1/36กจ,ท่าม่วง,กาญจนบุรี,บริษัท ไทยเบสท์ คอมเมอร์เชียล จำกัด(สาขา1),2,75,บริษัท ไทยเบสท์ คอมเมอร์เชียล จำกัด(สาขา1),ผลิตภัณฑ์จากไม้ไผ่ ไม้รวกทั้งในสภาพวัตถุดิบและสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,99.63242,100/21,13.99243, ,ทุ่งทอง
 ,10710000325359,3-3(1)-3/35กจ,พนมทวน,กาญจนบุรี,บริษัท เค.ซี.ไมนิ่ง โปรดักส์ จำกัด,2,76,บริษัท เค.ซี.ไมนิ่ง โปรดักส์ จำกัด,โม่ บด ย่อยหิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.74089,53,14.22936, ,รางหวาย
NULL,10710500125358,3-99-1/35กจ,พนมทวน,กาญจนบุรี,บริษัท บุลเล็ทมาสเตอร์ จำกัด,7,77,บริษัท บุลเล็ทมาสเตอร์ จำกัด,ผลิตกระสุนสำหรับราชการ ทหารและตำรวจ,ดำเนินกิจการ,2023-04-18T21:00:05,99.71443,228,14.04674,NULL,หนองสาหร่าย
NULL,10710000125361,3-3(1)-1/36กจ,พนมทวน,กาญจนบุรี,บริษัท ศิลาดอนตาเพชร (1991) จำกัด,2,78,บริษัท ศิลาดอนตาเพชร (1991) จำกัด,โม่หิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.74089,187/1,14.22936,NULL,รางหวาย
แสงชูโต,10710000125346,3-38(2)-1/34กจ,ท่าม่วง,กาญจนบุรี,บริษัท ไทยเคนเปเปอร์ จำกัด (มหาชน),1,79,บริษัท ไทยเคนเปเปอร์ จำกัด (มหาชน),ผลิตกระดาษคร๊าฟ ได้เดือนละ 3877.5 ตัน และกล่องกระดาษลูกฟูก,ดำเนินกิจการ,2023-04-18T21:00:05,99.67275,222,13.94801,NULL,วังขนาย
แสงชูโต,10710000225351,3-38(1)-2/35กจ,ท่าม่วง,กาญจนบุรี,บริษัท สยามคราฟท์อุตสาหกรรม จำกัด,6,80,บริษัท สยามคราฟท์อุตสาหกรรม จำกัด,ผลิตกระดาษแข็งเคลือบขาว และกระดาษแข็งสำหรับแผ่นยิบซั่ม,ดำเนินกิจการ,2023-04-18T21:00:05,99.70959,99,13.95261,NULL,วังศาลา
แสงชูโต,10710000125288,3-16-1/28กจ,ท่าม่วง,กาญจนบุรี,บริษัท กาญจนสิงขร จำกัด,7,81,โรงงานสุราจังหวัดกาญจนบุรี,ผลิตสุราขาวและสุราผสม ตามสัญญาที่ทำไว้กับกรมสรรพสามิต,ดำเนินกิจการ,2023-04-18T21:00:05,99.653536,50,13.943845,-,วังขนาย
กาญจนบุรี-อู่ทอง,10710000625303,3-95(1)-6/30กจ,พนมทวน,กาญจนบุรี,นายโสภณ ถาวร,5,82,NULL,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.81631,490/10-11,14.25008,NULL,รางหวาย
เลาขวัญ-ตาลุ้ง,10710002225318,3-9(6)-22/31กจ,เลาขวัญ,กาญจนบุรี,นายใช้ แซ่คู,2,83,NULL,ทำมันเส้น ได้เดือนละ 200 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.70773,144/1,14.48836,NULL,หนองประดู่
เพชรบุรี-บ้านแหลม,20760100125363,จ3-103(3)-1/36พบ,เมืองเพชรบุรี,เพชรบุรี,นางอารมย์ พึ่งแพง,2,84,ตั้งไท้สุงฮง,โม่เกลือป่น,ดำเนินกิจการ,2023-04-18T21:00:05,99.95883,67,13.11154,NULL,ช่องสะแก
คันคลองชลประทาน,760000125376,ศ3-14-1/37พบ,ชะอำ,เพชรบุรี,บริษัท ชะอำธารทิพย์ จำกัด,NULL,85,บริษัท ชะอำธารทิพย์ จำกัด,"ทำน้ำแข็งซอง กำลังการผลิตเพิ่มขึ้น 2,000 ซอง/วัน รวมเป็น 3,380 ซอง/วัน",ดำเนินกิจการ,2023-04-18T21:00:05,99.96306,666/5,12.71557,NULL,ชะอำ
เพชรเกษม,10760001025342,3-58(1)-10/34พบ,ชะอำ,เพชรบุรี,บริษัท ชะอำคอนแรีตแลนด์ จำกัด,1,86,บริษัท ชะอำคอนกรีตแลนด์ จำกัด,ทำคอนกรีตบล๊อก เสาเข็มคอนกรีตอัดแรง แผ่นดื้น คานคอนกรีต ท่อคอนกรีตอัดแรง,ดำเนินกิจการ,2023-04-18T21:00:05,99.91594,18,12.8749,NULL,ดอนขุนห้วย
เพชรเกษม,10760001225348,3-58(1)-12/34พบ,ชะอำ,เพชรบุรี,บริษัท ผลิตภัณฑ์และวัตถุก่อสร้าง จำกัด,4,87,โรงงานคอนกรีตผสมเสร็จ ชะอำ,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.95158,1339/159,12.66017,NULL,ชะอำ
เทเวศน์,10760100325221,3-34(2)-3/22พบ,เมืองเพชรบุรี,เพชรบุรี,ห้างหุ้นส่วนจำกัด แสงวณิชเพชรบุรี,NULL,88,ห้างหุ้นส่วนจำกัด แสงวณิชเพชรบุรี,ไสไม้ ทำวงกบบานประตู-หน้าต่าง และเครื่องเรือน,ดำเนินกิจการ,2023-04-18T21:00:05,99.94865,53,13.10959,NULL,ท่าราบ
หน้าเรือนจำ,10760200125299,3-37-1/29พบ,เมืองเพชรบุรี,เพชรบุรี,นายกฤช กระแสร์ทิพย์,NULL,89,เรือนจำจังหวัดเพชรบุรี,ทำเครื่องเรือนจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.9518,69,13.10686,NULL,ท่าราบ
      -,10760200125315,3-103(3)-1/31พบ,บ้านแหลม,เพชรบุรี,ห้างหุ้นส่วนจำกัด เตียมุ่ยกวง,3,90,เตียมุ่ยกวง,ทำเกลือป่น,ดำเนินกิจการ,2023-04-18T21:00:05,100.062359,51,13.093236,     -,บางแก้ว
เกาะหลัก,10770000225231,3-6(2)-2/23ปข,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,บริษัท ห้องเย็นเจริญผล จำกัด,NULL,91,บริษัท ห้องเย็นเจริญผล จำกัด,ถนอมสัตว์น้ำโดยวิธีทำให้เยือกแข็ง ได้เดือนละ 306 ตัน,หยุดชั่วคราว,2023-04-18T21:00:05,99.78962,53/9,11.7969,NULL,ประจวบคีรีขันธ์
ไชยสุรินทร์,10760000125259,3-13(2)-1/25พบ,เมืองเพชรบุรี,เพชรบุรี,นายนที สุวภิรมย์โชติ,NULL,92,ยงไทย,ทำซีอิ้ว,ดำเนินกิจการ,2023-04-18T21:00:05,99.94946,31,13.11273,-,คลองกระแชง
NULL,10760000125218,3-103(3)-1/21พบ,เมืองเพชรบุรี,เพชรบุรี,ห้างหุ้นส่วนจำกัด ปึงเป้งน้ำ,2,93,ห้างหุ้นส่วนจำกัด ปึงเป้งน้ำ,ผลิตและจำหน่ายเกลือบริโภคเสริมไอโอดิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.94217,38,13.12018,NULL,ธงชัย
เพชรเกษม,20760300125387,จ3-28(1)-1/38พบ,เมืองเพชรบุรี,เพชรบุรี,บริษัท กู๊ด แอนด์ กู๊ด แฟคตอรี่ จำกัด,1,94,บริษัท กู๊ด แอนด์ กู๊ด แฟคตอรี่ จำกัด,ผลิตเสื้อผ้าสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,99.85198,99/9,13.14988,NULL,ต้นมะพร้าว
เพชรเกษม (สายเก่า),10760000225323,3-34(1)-2/32พบ,เมืองเพชรบุรี,เพชรบุรี,นางพรรณิภา จงสมจิตต์,4,95,ร้านโชคอารีชัย,ไสและซอยไม้แปรรูป,ดำเนินกิจการ,2023-04-18T21:00:05,99.94939,94,13.08133,NULL,ต้นมะม่วง
เพชรเกษม,10760001325270,3-9(1)-13/27พบ,เมืองเพชรบุรี,เพชรบุรี,ห้างหุ้นส่วนจำกัด สินธัญญาธรรมเพชรบุรี,1,96,ห้างหุ้นส่วนจำกัด สินธัญญาธรรมเพชรบุรี,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 25 เกวียน/วัน,หยุดชั่วคราว,2023-04-18T21:00:05,99.92889,93/1,13.11403,NULL,ไร่ส้ม
-,20760000225388,จ3-9(1)-2/38พบ,บ้านลาด,เพชรบุรี,นายบุญช่วย แย้มศรี,1,97,โรงสีไร่ใหญ่,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 123 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.94531,30/1,13.01531,-,ไร่มะขาม
