AGE_GROUP,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
รวม,1.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,192,หญิง,ร้อยละ,ภาคตะวันออก,2568
รวม,0.84,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,193,รวม,ร้อยละ,ภาคตะวันออก,2568
15-19 ปี,2.7,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,194,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
15-19 ปี,15.96,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,195,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
20-24 ปี,2.55,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,196,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
20-24 ปี,8.69,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,197,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
25-29 ปี,0.57,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,198,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
25-29 ปี,1.97,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,199,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
30-34 ปี,0.47,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,200,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
30-34 ปี,0.51,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,201,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
35-39 ปี,0.36,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,202,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
35-39 ปี,0.08,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,203,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
40-49 ปี,0.09,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,204,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
40-49 ปี,0.02,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,205,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
50-59 ปี,0.03,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,206,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
50-59 ปี,0.01,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,207,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
60 ปีขึ้นไป,0.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,208,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
60 ปีขึ้นไป,0.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,209,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
รวม,0.41,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,210,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
รวม,1.17,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,211,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
รวม,0.75,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,212,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
15-19 ปี,9.79,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,213,ชาย,ร้อยละ,ภาคเหนือ,2568
15-19 ปี,4.23,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,214,หญิง,ร้อยละ,ภาคเหนือ,2568
20-24 ปี,2.91,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,215,ชาย,ร้อยละ,ภาคเหนือ,2568
20-24 ปี,9.21,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,216,หญิง,ร้อยละ,ภาคเหนือ,2568
25-29 ปี,2.74,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,217,ชาย,ร้อยละ,ภาคเหนือ,2568
25-29 ปี,1.57,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,218,หญิง,ร้อยละ,ภาคเหนือ,2568
30-34 ปี,0.87,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,219,ชาย,ร้อยละ,ภาคเหนือ,2568
30-34 ปี,0.06,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,220,หญิง,ร้อยละ,ภาคเหนือ,2568
35-39 ปี,0.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,221,หญิง,ร้อยละ,ภาคเหนือ,2568
35-39 ปี,1.58,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,222,ชาย,ร้อยละ,ภาคเหนือ,2568
40-49 ปี,0.36,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,223,หญิง,ร้อยละ,ภาคเหนือ,2568
40-49 ปี,0.47,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,224,ชาย,ร้อยละ,ภาคเหนือ,2568
50-59 ปี,0.19,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,225,ชาย,ร้อยละ,ภาคเหนือ,2568
50-59 ปี,0.23,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,226,หญิง,ร้อยละ,ภาคเหนือ,2568
60 ปีขึ้นไป,0.14,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,227,ชาย,ร้อยละ,ภาคเหนือ,2568
60 ปีขึ้นไป,0.23,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,228,หญิง,ร้อยละ,ภาคเหนือ,2568
รวม,1.09,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,229,ชาย,ร้อยละ,ภาคเหนือ,2568
รวม,1.12,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,230,หญิง,ร้อยละ,ภาคเหนือ,2568
รวม,1.11,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,231,รวม,ร้อยละ,ภาคเหนือ,2568
15-19 ปี,5.67,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,232,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
15-19 ปี,5.21,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,233,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
20-24 ปี,4.05,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,234,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
20-24 ปี,5.95,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,235,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
25-29 ปี,0.24,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,236,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
25-29 ปี,1.73,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,237,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
30-34 ปี,0.41,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,238,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
30-34 ปี,1.14,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,239,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
35-39 ปี,0.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,240,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
35-39 ปี,0.17,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,241,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
40-49 ปี,0.12,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,242,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
40-49 ปี,0.58,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,243,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
50-59 ปี,0.33,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,244,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
50-59 ปี,0.25,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,245,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
