จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
533,5779,2563,คน,หญิง,ปราจีนบุรี,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
11939,5780,2563,คน,หญิง,ปราจีนบุรี,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
22310,5781,2563,คน,หญิง,ปราจีนบุรี,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
13177,5782,2563,คน,หญิง,ปราจีนบุรี,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1742,5783,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
289,5784,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
119,5785,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
17916,5786,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
35671,5787,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
17532,5788,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
7168,5789,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
14172,5790,2563,คน,ชาย,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1274,5791,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
53,5792,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
868,5793,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
31459,5794,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
22018,5795,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
8145,5796,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
419,5797,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
6883,5798,2563,คน,หญิง,ปราจีนบุรี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
