_id,ปี,อำเภอ,รายการสถิติ,ตำบล,ประกอบกิจการ,คนงานรวม,จังหวัด,เงินทุนรวม,ชื่อโรงงาน
3994,2567,สารภี,รายชื่อสถานประกอบการ,หนองแฝก,ผลิตแผ่นกระดาษลูกฟูก และกล่องกระดาษ,87,เชียงใหม่,100004172,บริษัท ซี.พี.ดี.ชีทบอร์ด จำกัด
3995,2567,สารภี,รายชื่อสถานประกอบการ,หนองแฝก,ผลิตแผ่นกระดาษลูกฟูกและกล่องกระดาษลูกฟูก,13,เชียงใหม่,15161000,บริษัท ซี.พี.ดี.ชีทบอร์ด จำกัด
3996,2567,ดอยสะเก็ด,รายชื่อสถานประกอบการ,แม่คือ,ฆ่าไก่,700000,เชียงใหม่,0,นายนิวัฒน์ ทานสุพรรณ
3997,2567,แม่แตง,รายชื่อสถานประกอบการ,แม่แตง,โรงฆ่าสัตว์ และแปรรูปอาหาร,35,เชียงใหม่,55000000,บริษัท เชียงใหม่กิจมงคล จำกัด
3998,2567,หางดง,รายชื่อสถานประกอบการ,สบแม่ข่า,ทำผลิตภัณฑ์จากผึ้ง เช่น น้ำผึ้งบริสุทธิ์ นมผึ้ง รังผึ้งเทียม ขี้ผึ้ง,1000000,เชียงใหม่,0,บริษัท หยางซิ่ง (ไทยแลนด์) จำกัด
3999,2567,เมืองเชียงใหม่,รายชื่อสถานประกอบการ,วัดเกต,อัดเศษกระดาษ,500000,เชียงใหม่,0,ร้านเสี่ยกาย
4000,2567,เมืองเชียงใหม่,รายชื่อสถานประกอบการ,ช้างเผือก,ทำผลิตภัณฑ์นม,79,เชียงใหม่,19000000,โรงงานผลิตภัณฑ์นมห้วยแก้ว
4001,2567,สันทราย,รายชื่อสถานประกอบการ,แม่แฝกใหม่,ผลิตแอสฟัลด์ติกคอนกรีต,3000000,เชียงใหม่,0,บริษัท อุดมศักดิ์เชียงใหม่ จำกัด
4002,2567,ดอยสะเก็ด,รายชื่อสถานประกอบการ,ป่าป้อง, ผลิตแอสฟัลต์ติกคอนกรีต,300000,เชียงใหม่,0,บริษัท พีซีเอ็น คอร์ป จำกัด (มหาชน)
4003,2567,สารภี,รายชื่อสถานประกอบการ,ไชยสถาน,ผลิตภัณฑ์ขวดพลาสติก,20000000,เชียงใหม่,0,บริษัท เมก้า พลาสติก จำกัด
4004,2567,สารภี,รายชื่อสถานประกอบการ,สารภี,"ผลิตผลิตภัณฑ์พลาสติก เช่น ขวดพลาสติก ได้ปีละ 14,400,000 ใบ",4000000,เชียงใหม่,0,บริษัท รวมแพคส์ พลาสติก จำกัด
4005,2567,ดอยสะเก็ด,รายชื่อสถานประกอบการ,ตลาดขวัญ,ทำผลิตภัณฑ์พลาสติก เช่น ขวดพลาสติก จุกขวดพลาสติก,24000000,เชียงใหม่,0,บริษัท เชียงใหม่อุตสาหกรรมพลาสติก จำกัด
4006,2567,หางดง,รายชื่อสถานประกอบการ,หางดง,ผลิตแผ่นพลาสติกเพื่อการเกษตร,700000,เชียงใหม่,0,บริษัท โกลเด็น ไดมอนด์ จำกัด
4007,2567,สันกำแพง,รายชื่อสถานประกอบการ,ต้นเปา,ทำเครื่องปั้นดินเผา,277,เชียงใหม่,9500000,เปรมประชาคอลเลคชั่น
