เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
25000000,ปั๊มโลหะ (ปั๊มพระ),642,กระทุ่มแบน,,,20740202425580,29,74130,สมุทรสาคร,3,156/4,2566,158,อ้อมน้อย,บริษัท ธนศรีวรฉัตร จำกัด,16,10979,จ3-64(2)-24/58สค,บริษัท ธนศรีวรฉัตร จำกัด,1392,13
2000000,ทำผลิตภัณฑ์โลหะด้วยวิธีการปั๊ม กลึง เจาะและเชื่อมโลหะทั่วไป,275,กระทุ่มแบน,,,20741001125595,6,74110,สมุทรสาคร,3,65/41,2566,131.5,สวนหลวง,นายชัชวาล ยะแสง,6,10980,จ3-64(2)-11/59สค,นายชัชวาล ยะแสง,732,0
2700000,ผลิตสกรูน๊อต ชิ้นส่วนอะไหล่ต่าง ๆ ,352,กระทุ่มแบน,,,20740201825608,13,74110,สมุทรสาคร,2,99/46,2566,50,ท่าเสา,ห้างหุ้นส่วนจำกัด คงประเสริฐ โลหะกิจสกรู,7,10981,จ3-64(2)-18/60สค,ห้างหุ้นส่วนจำกัด คงประเสริฐ โลหะกิจสกรู,818,6
3950000,รับจ้างปั๊มโลหะทั่วไป,220,กระทุ่มแบน,,,20740308125621,10,74110,สมุทรสาคร,3,86,2566,88,แคราย,นางสาวบุญรอด เอี่ยมศรี,7,10982,จ3-64(2)-20/62สค,นางสาวบุญรอด เอี่ยมศรี,356,3
14000000,ปั๊ม ตัด ขึ้นรูปผลิตภัณฑ์โลหะทั่วไป,800,กระทุ่มแบน,เศรษฐกิจ-แคราย,,20740002225545,20,74110,สมุทรสาคร,1,149/7,2566,83.5,แคราย,วี.อาร์.จักรกลเกษตร,15,10983,จ3-64(2)-22/54สค,วี.อาร์.จักรกลเกษตร,2656,5
7000000,กลึง และปั๊มโลหะ,1200,กระทุ่มแบน,,,20740102325617,70,74130,สมุทรสาคร,11,12/65,2566,453.1,อ้อมน้อย,บริษัท ที.ที.ซี.เอ็นจิเนียริ่ง จำกัด,40,10984,จ3-64(2)-23/61สค,บริษัท ที.ที.ซี.เอ็นจิเนียริ่ง จำกัด,1200,30
7000000,ปั๊มขึ้นรูปโลหะแผ่นการ์ดเรล (แผงกั้นแนวถนน),426,กระทุ่มแบน,,,20740004425515,5,74110,สมุทรสาคร,12,124,2566,69.23,สวนหลวง,บริษัท ไททงเฮง จำกัด,5,10985,จ3-64(2)-44/51สค,บริษัท ไททงเฮง จำกัด,1200,0
20000000,ผลิตอะไหล่จักรยานยนต์ จักรยาน รถยนต์ เฟอร์นิเจอร์ งานเหล็กขึ้นรูป และอุปกรณ์ของสินค้าดังกล่าวทุกชนิด,600,กระทุ่มแบน,-,-,20742300125583,50,74110,สมุทรสาคร,10,129/9,2566,166.5,คลองมะเดื่อ,บริษัท ปรีชา สตีล พาร์ท จำกัด,25,10986,จ3-64(2)-1/58สค,บริษัท ปรีชา สตีล พาร์ท จำกัด,600,25
26500000,ทำผลิตภัณฑ์จากโลหะ เช่น ภาชนะต่าง ๆ ,1022,กระทุ่มแบน,,,20740501125568,31,74130,สมุทรสาคร,13,91/51,2566,181.12,อ้อมน้อย,นางปสุตา ธีร์ตระกูล,21,10987,จ3-64(2)-11/56สค,นางปสุตา ธีร์ตระกูล,4800,10
12500000,การปั๊ม กลึง เจาะ คว้าน ไส เจียร หรือเชื่อมผลิตภัณฑ์โลหะ เช่น ปั๊มน้ำและอุปกรณ์ปั๊มน้ำทุกชนิด,800,กระทุ่มแบน,,,20740701425594,17,74110,สมุทรสาคร,2,52/10,2566,186,ท่าเสา,บริษัท ภูชัยเจริญกุล จำกัด,14,10988,จ3-64(2)-14/59สค,บริษัท ภูชัยเจริญกุล จำกัด,2178,3
2600000,ปั๊มโลหะ,240,กระทุ่มแบน,เศรษฐกิจ,สหวีระชัย,20740400425382,15,74110,สมุทรสาคร,3,92/5,2566,95,แคราย,บริษัท วิรุณห์ค้าเหล็ก จำกัด,15,10989,จ3-64(2)-4/38สค,บริษัท วิรุณห์ค้าเหล็ก จำกัด,428,0
34000000,ปั๊มขึ้นรูปโลหะ และรีดเหล็กเย็น,2000,กระทุ่มแบน,,,20741900225603,30,74130,สมุทรสาคร,10,4/4,2566,230.5,อ้อมน้อย,บริษัท คิง โปรดัค คอนโทรล จำกัด,20,10990,จ3-64(2)-2/60สค,บริษัท คิง โปรดัค คอนโทรล จำกัด,3200,10
7000000,ปั๊มโลหะ กลึง ตัด เจาะ และเชื่อมโลหะ,220,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 95,20741600425602,15,74130,สมุทรสาคร,13,149/314,2566,95,อ้อมน้อย,บริษัท ไทยรุ่ง จิ๊ก จำกัด,15,10991,จ3-64(2)-4/60สค,บริษัท ไทยรุ่ง จิ๊ก จำกัด,396,0
37000000,ผลิตน๊อต สกรู โลหะภัณฑ์ ทองเหลือง อลูมิเนียม เหล็ก ตลอดจนอุปกรณ์อะไหล่แม่พิมพ์ทุกชนิด,920,กระทุ่มแบน,,,20740156025634,23,74110,สมุทรสาคร,2,99/33,2566,380.5,ท่าเสา,บริษัท คงประเสริฐ โลหกิจะสกรู จำกัด,15,10992,จ3-64(2)-12/63สค,บริษัท คงประเสริฐ โลหกิจะสกรู จำกัด,2608,8
10600000,กลึงและปั๊มโลหะ,392,กระทุ่มแบน,,เทพกาญจนา,20740900725604,19,74110,สมุทรสาคร,10,336,2566,80.76,คลองมะเดื่อ,บริษัท บิณฑิกเศรษฐี จำกัด,10,10993,จ3-64(2)-7/60สค,บริษัท บิณฑิกเศรษฐี จำกัด,720,9
4000000,ปั๊มขึ้นรูปโลหะประเภทอุปกรณ์เฟอร์นิเจอร์,456,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 95,20740102125587,43,74130,สมุทรสาคร,13,149/350,2566,94.5,อ้อมน้อย,บริษัท 360 องศา ฟิตติ้ง เฮาส์ จำกัด,13,10994,จ3-64(2)-21/58สค,บริษัท 360 องศา ฟิตติ้ง เฮาส์ จำกัด,456,30
72000000,ผลิตภัณฑ์โลหะ ปั๊มหรือกระแทก กลึง เจาะ คว้าน กัด ไส เจียน เชื่อมโลหะ,1800,กระทุ่มแบน,,,20740700225565,15,74110,สมุทรสาคร,4,99/88 ,2566,178.5,สวนหลวง,นายปอ มาศอาณา,10,10995,จ3-64(2)-2/56สค,นายปอ มาศอาณา,9368,5
6500000,ปั๊มขึ้นรูปโลหะ,400,กระทุ่มแบน,,,20740302225591,18,74110,สมุทรสาคร,4,130,2566,83.5,แคราย,ห้างหุ้นส่วนจำกัด สมศักดิ์รุ่งโรจน์ การช่าง,14,10996,จ3-64(2)-22/59สค,ห้างหุ้นส่วนจำกัด สมศักดิ์รุ่งโรจน์ การช่าง,1492,4
10000000,ปั๊มขึ้นรูปโลหะ,450,กระทุ่มแบน,แคราย,,20740301725385,29,74110,สมุทรสาคร,,-,2566,190,แคราย,นางสาวสุรัตน์ วัฒนะสุวรรณกร,17,10997,จ3-64(2)-17/38สค,,1040,12
3200000,ปั๊มโลหะ,240,กระทุ่มแบน,คลองมะเดื่อ-แคราย,,20742200125436,10,74110,สมุทรสาคร,3,92/47,2566,66.25,แคราย,นายคำไสย กุลศรี,10,10998,จ3-64(2)-1/43สค,,256,0
7100000,รับจ้างกลึง เชื่อม เจาะ ไส และปั๊มโลหะทั่วไป,198,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 95,20741100225395,8,74130,สมุทรสาคร,13,149/266,2566,118.75,อ้อมน้อย,เกียรติศักดิ์โลหะการ,3,10999,จ3-64(2)-2/39สค,เกียรติศักดิ์โลหะการ,720,5
4000000,อุปกรณ์ต่าง ๆของรถยนต์ และรถบรรทุก,2627,กระทุ่มแบน,เศรษฐกิจ,วิรุณราษฎร์,20741300225427,57,74130,สมุทรสาคร,1,15/4-5,2566,503.4,อ้อมน้อย,บริษัท บอสตัน เอ็นจิเนียริ่ง จำกัด,27,11000,จ3-64(2)-2/42สค,บริษัท บอสตัน เอ็นจิเนียริ่ง จำกัด,2822,30
