จำนวน,ที่มา,จังหวัด,_id,ข้อมูล,อำเภอ,ปีงบประมาณ,หน่วยงาน,หน่วย
5,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,622,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2565,อบต.บ้านปรือ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,623,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2565,อบต.เมืองไผ่,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,624,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2565,อบต.ลำดวน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,625,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2565,อบต.ศรีภูมิ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,626,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2565,อบต.สูงเนิน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,627,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2565,อบต.ห้วยสำราญ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,628,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,เทศบาลตำบลคูเมือง,ตัน
77688.11,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,629,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,เทศบาลตำบลหินเหล็กไฟ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,630,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,อบต.คูเมือง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,631,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,อบต.ตูมใหญ่,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,632,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,อบต.บ้านแพ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,633,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,อบต.ปะเคียบ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,634,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,อบต.พรสำราญ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,635,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,อบต.หนองขมาร,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,636,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2565,อบต.หินเหล็กไฟ,ตัน
