VALUE,QUARTER,AREA,SOURCE,_id,REG,AGEGROUP,UNIT,YEAR
521.6,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1040,กรุงเทพมหานคร, 20-24 ปี,พันคน,2564
697.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1041,กรุงเทพมหานคร, 25-29 ปี,พันคน,2564
901.0,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1042,กรุงเทพมหานคร, 30-34 ปี,พันคน,2564
886.2,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1043,กรุงเทพมหานคร, 35-39 ปี,พันคน,2564
1684.1,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1044,กรุงเทพมหานคร, 40-49 ปี,พันคน,2564
1298.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1045,กรุงเทพมหานคร, 50-59 ปี,พันคน,2564
1327.3,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1046,กรุงเทพมหานคร, 60 ปีขึ้นไป,พันคน,2564
499.3,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1047,ภาคกลาง, 15-19 ปี,พันคน,2564
648.0,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1048,ภาคกลาง, 20-24 ปี,พันคน,2564
783.2,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1049,ภาคกลาง, 25-29 ปี,พันคน,2564
815.2,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1050,ภาคกลาง, 30-34 ปี,พันคน,2564
828.6,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1051,ภาคกลาง, 35-39 ปี,พันคน,2564
1620.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1052,ภาคกลาง, 40-49 ปี,พันคน,2564
1375.2,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1053,ภาคกลาง, 50-59 ปี,พันคน,2564
1524.4,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1054,ภาคกลาง, 60 ปีขึ้นไป,พันคน,2564
620.1,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1055,ภาคกลาง, 15-19 ปี,พันคน,2564
738.0,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1056,ภาคกลาง, 20-24 ปี,พันคน,2564
829.7,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1057,ภาคกลาง, 25-29 ปี,พันคน,2564
852.6,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1058,ภาคกลาง, 30-34 ปี,พันคน,2564
880.5,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1059,ภาคกลาง, 35-39 ปี,พันคน,2564
1815.4,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1060,ภาคกลาง, 40-49 ปี,พันคน,2564
1652.6,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1061,ภาคกลาง, 50-59 ปี,พันคน,2564
1954.4,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1062,ภาคกลาง, 60 ปีขึ้นไป,พันคน,2564
258.5,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1063,ภาคเหนือ, 15-19 ปี,พันคน,2564
281.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1064,ภาคเหนือ, 20-24 ปี,พันคน,2564
273.5,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1065,ภาคเหนือ, 25-29 ปี,พันคน,2564
214.4,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1066,ภาคเหนือ, 30-34 ปี,พันคน,2564
201.3,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1067,ภาคเหนือ, 35-39 ปี,พันคน,2564
492.4,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1068,ภาคเหนือ, 40-49 ปี,พันคน,2564
641.9,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1069,ภาคเหนือ, 50-59 ปี,พันคน,2564
960.5,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1070,ภาคเหนือ, 60 ปีขึ้นไป,พันคน,2564
481.0,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1071,ภาคเหนือ, 15-19 ปี,พันคน,2564
493.9,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1072,ภาคเหนือ, 20-24 ปี,พันคน,2564
483.8,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1073,ภาคเหนือ, 25-29 ปี,พันคน,2564
394.7,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1074,ภาคเหนือ, 30-34 ปี,พันคน,2564
383.9,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1075,ภาคเหนือ, 35-39 ปี,พันคน,2564
917.7,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1076,ภาคเหนือ, 40-49 ปี,พันคน,2564
1166.1,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1077,ภาคเหนือ, 50-59 ปี,พันคน,2564
1827.9,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1078,ภาคเหนือ, 60 ปีขึ้นไป,พันคน,2564
415.4,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1079,ภาคตะวันออกเฉียงเหนือ, 15-19 ปี,พันคน,2564
425.7,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1080,ภาคตะวันออกเฉียงเหนือ, 20-24 ปี,พันคน,2564
358.1,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1081,ภาคตะวันออกเฉียงเหนือ, 25-29 ปี,พันคน,2564
235.5,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1082,ภาคตะวันออกเฉียงเหนือ, 30-34 ปี,พันคน,2564
234.2,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1083,ภาคตะวันออกเฉียงเหนือ, 35-39 ปี,พันคน,2564
696.2,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1084,ภาคตะวันออกเฉียงเหนือ, 40-49 ปี,พันคน,2564
851.3,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1085,ภาคตะวันออกเฉียงเหนือ, 50-59 ปี,พันคน,2564
