province,﻿year,sex,quarter,_id,region,value,unit,source
ขอนแก่น,2565,หญิง,ไตรมาส 1,2810,ภาคตะวันออกเฉียงเหนือ,384.8,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2565,ชาย,ไตรมาส 1,2811,ภาคตะวันออกเฉียงเหนือ,260.4,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2569,ชาย,ไตรมาส 1,2812,ภาคตะวันออกเฉียงเหนือ,493.72,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2569,หญิง,ไตรมาส 1,2813,ภาคตะวันออกเฉียงเหนือ,470.18,พันคน,สำนักงานสถิติแห่งชาติ
พังงา,2565,ชาย,ไตรมาส 1,2814,ภาคใต้,77.4,พันคน,สำนักงานสถิติแห่งชาติ
พังงา,2565,หญิง,ไตรมาส 1,2815,ภาคใต้,56.9,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2565,ชาย,ไตรมาส 1,2816,ภาคใต้,146.5,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2565,หญิง,ไตรมาส 1,2817,ภาคใต้,131.8,พันคน,สำนักงานสถิติแห่งชาติ
ภูเก็ต,2565,ชาย,ไตรมาส 1,2818,ภาคใต้,175.9,พันคน,สำนักงานสถิติแห่งชาติ
ภูเก็ต,2565,หญิง,ไตรมาส 1,2819,ภาคใต้,144.9,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2565,ชาย,ไตรมาส 1,2820,ภาคใต้,146.3,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2565,หญิง,ไตรมาส 1,2821,ภาคใต้,115.3,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2565,ชาย,ไตรมาส 1,2822,ภาคใต้,90.0,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2565,หญิง,ไตรมาส 1,2823,ภาคใต้,60.7,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2565,ชาย,ไตรมาส 1,2824,ภาคใต้,493.0,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2565,หญิง,ไตรมาส 1,2825,ภาคใต้,451.3,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2565,ชาย,ไตรมาส 1,2826,ภาคใต้,90.5,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2565,หญิง,ไตรมาส 1,2827,ภาคใต้,72.0,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฎร์ธานี,2565,ชาย,ไตรมาส 1,2828,ภาคใต้,359.1,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฎร์ธานี,2565,หญิง,ไตรมาส 1,2829,ภาคใต้,290.4,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2565,ชาย,ไตรมาส 2,2830,กรุงเทพมหานคร,2939.2,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2565,หญิง,ไตรมาส 2,2831,กรุงเทพมหานคร,2766.8,พันคน,สำนักงานสถิติแห่งชาติ
กาญจนบุรี,2565,ชาย,ไตรมาส 2,2832,ภาคกลาง,266.5,พันคน,สำนักงานสถิติแห่งชาติ
กาญจนบุรี,2565,หญิง,ไตรมาส 2,2833,ภาคกลาง,221.6,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2565,ชาย,ไตรมาส 2,2834,ภาคกลาง,199.1,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2565,หญิง,ไตรมาส 2,2835,ภาคกลาง,180.7,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2565,ชาย,ไตรมาส 2,2836,ภาคกลาง,286.2,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2565,หญิง,ไตรมาส 2,2837,ภาคกลาง,233.0,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2565,ชาย,ไตรมาส 2,2838,ภาคกลาง,583.2,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2565,หญิง,ไตรมาส 2,2839,ภาคกลาง,513.4,พันคน,สำนักงานสถิติแห่งชาติ
ชัยนาท,2565,ชาย,ไตรมาส 2,2840,ภาคกลาง,91.3,พันคน,สำนักงานสถิติแห่งชาติ
ชัยนาท,2565,หญิง,ไตรมาส 2,2841,ภาคกลาง,76.8,พันคน,สำนักงานสถิติแห่งชาติ
ตราด,2565,ชาย,ไตรมาส 2,2842,ภาคกลาง,93.2,พันคน,สำนักงานสถิติแห่งชาติ
ตราด,2565,หญิง,ไตรมาส 2,2843,ภาคกลาง,78.1,พันคน,สำนักงานสถิติแห่งชาติ
นครนายก,2565,ชาย,ไตรมาส 2,2844,ภาคกลาง,79.6,พันคน,สำนักงานสถิติแห่งชาติ
นครนายก,2565,หญิง,ไตรมาส 2,2845,ภาคกลาง,72.8,พันคน,สำนักงานสถิติแห่งชาติ
นครปฐม,2565,ชาย,ไตรมาส 2,2846,ภาคกลาง,426.1,พันคน,สำนักงานสถิติแห่งชาติ
นครปฐม,2565,หญิง,ไตรมาส 2,2847,ภาคกลาง,399.3,พันคน,สำนักงานสถิติแห่งชาติ
นนทบุรี,2565,ชาย,ไตรมาส 2,2848,ภาคกลาง,601.3,พันคน,สำนักงานสถิติแห่งชาติ
นนทบุรี,2565,หญิง,ไตรมาส 2,2849,ภาคกลาง,553.7,พันคน,สำนักงานสถิติแห่งชาติ
ปทุมธานี,2565,ชาย,ไตรมาส 2,2850,ภาคกลาง,585.4,พันคน,สำนักงานสถิติแห่งชาติ
ปทุมธานี,2565,หญิง,ไตรมาส 2,2851,ภาคกลาง,530.7,พันคน,สำนักงานสถิติแห่งชาติ
ประจวบคีรีขันธ์,2565,ชาย,ไตรมาส 2,2852,ภาคกลาง,149.0,พันคน,สำนักงานสถิติแห่งชาติ
ประจวบคีรีขันธ์,2565,หญิง,ไตรมาส 2,2853,ภาคกลาง,128.5,พันคน,สำนักงานสถิติแห่งชาติ
ปราจีนบุรี,2565,ชาย,ไตรมาส 2,2854,ภาคกลาง,208.5,พันคน,สำนักงานสถิติแห่งชาติ
ปราจีนบุรี,2565,หญิง,ไตรมาส 2,2855,ภาคกลาง,191.0,พันคน,สำนักงานสถิติแห่งชาติ
