﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2569,ไม่มีการศึกษา,ไตรมาส 1,728,นอกเขตเทศบาล,ภาคใต้ชายแดน,34.41,พันคน,สำนักงานสถิติแห่งชาติ
2569,ต่ำกว่าประถมศึกษา,ไตรมาส 1,729,เขตเทศบาล,ภาคใต้ชายแดน,10.45,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไม่ทราบ,ไตรมาส 2,730,นอกเขตเทศบาล,ภาคใต้,23.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไม่มีการศึกษา,ไตรมาส 3,731,เขตเทศบาล,กรุงเทพมหานคร,102.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,ต่ำกว่าประถมศึกษา,ไตรมาส 3,732,เขตเทศบาล,กรุงเทพมหานคร,251.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ประถมศึกษา,ไตรมาส 3,733,เขตเทศบาล,กรุงเทพมหานคร,946.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนต้น,ไตรมาส 3,734,เขตเทศบาล,กรุงเทพมหานคร,942.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,735,เขตเทศบาล,กรุงเทพมหานคร,842.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,736,เขตเทศบาล,กรุงเทพมหานคร,289.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,737,เขตเทศบาล,กรุงเทพมหานคร,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,อุดมศึกษา สายวิชาการ,ไตรมาส 3,738,เขตเทศบาล,กรุงเทพมหานคร,1795.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,739,เขตเทศบาล,กรุงเทพมหานคร,338.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,740,เขตเทศบาล,กรุงเทพมหานคร,122.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,อื่น ๆ,ไตรมาส 3,741,เขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไม่ทราบ,ไตรมาส 3,742,เขตเทศบาล,กรุงเทพมหานคร,59.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไม่มีการศึกษา,ไตรมาส 3,743,เขตเทศบาล,ภาคกลาง,123.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ต่ำกว่าประถมศึกษา,ไตรมาส 3,744,เขตเทศบาล,ภาคกลาง,421.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ประถมศึกษา,ไตรมาส 3,745,เขตเทศบาล,ภาคกลาง,1100.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนต้น,ไตรมาส 3,746,เขตเทศบาล,ภาคกลาง,1229.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,747,เขตเทศบาล,ภาคกลาง,1065.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,748,เขตเทศบาล,ภาคกลาง,324.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,749,เขตเทศบาล,ภาคกลาง,4.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,อุดมศึกษา สายวิชาการ,ไตรมาส 3,750,เขตเทศบาล,ภาคกลาง,1039.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,751,เขตเทศบาล,ภาคกลาง,476.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,752,เขตเทศบาล,ภาคกลาง,93.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,อื่น ๆ,ไตรมาส 3,753,เขตเทศบาล,ภาคกลาง,141.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไม่ทราบ,ไตรมาส 3,754,เขตเทศบาล,ภาคกลาง,213.5,พันคน,สำนักงานสถิติแห่งชาติ
