﻿year,quarter,_id,labor_force_sta,region,value,unit,age_group,source
2558,ไตรมาส 4,777,หางานทำ,ภาคกลาง,6.74,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,778,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,6.21,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,779,หางานทำ,ภาคกลาง,0.82,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,780,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,5.83,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,781,หางานทำ,ภาคกลาง,2.42,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,782,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,2.69,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,783,หางานทำ,ภาคกลาง,0.68,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,784,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,3.49,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,785,หางานทำ,ภาคกลาง,1.61,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,786,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,2.28,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,787,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,0.57,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,788,หางานทำ,ภาคเหนือ,0.34,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,789,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,3.53,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,790,หางานทำ,ภาคเหนือ,4.53,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,791,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,13.3,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,792,หางานทำ,ภาคเหนือ,1.43,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,793,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,7.41,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,794,หางานทำ,ภาคเหนือ,0.21,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,795,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.71,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,796,หางานทำ,ภาคเหนือ,0.68,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,797,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,3.25,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,798,หางานทำ,ภาคเหนือ,0.91,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,799,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,3.78,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,800,หางานทำ,ภาคเหนือ,0.13,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,801,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,4.23,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,802,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,1.29,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,803,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.17,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,804,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,10.09,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,805,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.13,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,806,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,13.17,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,807,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.53,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,808,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,8.51,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,809,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.41,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,810,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,3.44,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,811,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.4,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,812,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,2.29,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,813,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.41,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
