วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ปี,วันที่รับรอง,จังหวัด,ระดับ
6/9/2569,729,GI(E) 3-1152,บริษัท อีดะ เซอิมิทสึ (ประเทศไทย) จำกัด,2566,2566-07-09T00:00:00,ชลบุรี,3
6/9/2569,730,GI(E) 3-1157,บริษัท โทอะโกเซ (ประเทศไทย) จำกัด,2566,2566-07-09T00:00:00,ชลบุรี,3
10/9/2569,731,GI(E) 3-1164,บริษัท เอ็กซ์เท็นซีฟว์รีเสิร์ชโพลีเมอร์ จำกัด,2566,2566-11-09T00:00:00,ชลบุรี,3
11/9/2569,732,GI(E) 3-1167,บริษัท เอสพีเค ไวท์ โกลด์ จำกัด,2566,2566-12-09T00:00:00,ชลบุรี,3
11/9/2569,733,GI(E) 3-1168,บริษัท ไทยออยล์ จำกัด (มหาชน),2566,2566-12-09T00:00:00,ชลบุรี,3
11/9/2569,734,GI(E) 3-1172,บริษัท ไทย อิเคดะ เอ็มเอฟจี. จำกัด,2566,2566-12-09T00:00:00,ชลบุรี,3
19/9/2569,735,GI(E) 3-1213,บริษัท แอ๊ดวานซ์ คลีน เพาเวอร์ จำกัด,2566,2566-09-20T00:00:00,ชลบุรี,3
24/9/2569,736,GI(E) 3-1218,บริษัท เออาร์ อิลาสโทเมอร์ จำกัด,2566,2566-09-25T00:00:00,ชลบุรี,3
24/9/2569,737,GI(E) 3-1222,บริษัท โออิซูมิ เอ็มเอฟจี (ไทยแลนด์) จำกัด,2566,2566-09-25T00:00:00,ชลบุรี,3
26/9/2569,738,GI(E) 3-1233,บริษัท เจไออีไอ (ไทยแลนด์) จำกัด,2566,2566-09-27T00:00:00,ชลบุรี,3
27/4/2569,739,GI(E) 4-011,บริษัท ฟาบริเนท จำกัด,2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,740,GI(E) 4-024,บริษัท เอส แอนด์ เจ อินเตอร์เนชั่นแนล เอนเตอร์ไพรส์ จำกัด (มหาชน),2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,741,GI(E) 4-039,บริษัท ไทยซัมมิท ฮาร์เนส จำกัด (มหาชน),2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,742,GI(E) 4-040,บริษัท นิคเคสยามอลูมิเนียม จำกัด,2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,743,GI(E) 4-054,บริษัท สยามคอมเพรสเซอร์อุตสาหกรรม จำกัด,2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,744,GI(E) 4-061,บริษัท ทาทา สตีล การผลิต (ประเทศไทย) จำกัด (มหาชน),2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,745,GI(E) 4-085,บริษัท นิตตั้น (ประเทศไทย) จำกัด,2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,746,GI(E) 4-086,บริษัท ซีพีแรม จำกัด (ชลบุรี),2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,747,GI(E) 4-088,บริษัท ไทย โอนลี่ วัน แมเนจ แอนด์ เซอร์วิส จำกัด,2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,748,GI(E) 4-089,บริษัท สยามวัฒนา เวสต์ แมนเน็จเม้นท์ จำกัด,2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,749,GI(E) 4-091,บริษัท ไทยนิปปอนรับเบอร์อินดัสตรี้ จำกัด (มหาชน),2566,2566-04-28T00:00:00,ชลบุรี,4
27/4/2569,750,GI(E) 4-103,บริษัท ศรีไทยซุปเปอร์แวร์ จำกัด (มหาชน),2566,2566-04-28T00:00:00,ชลบุรี,4
29/6/2569,751,GI(E) 4-107,บริษัท อีสเทิร์น ซีบอร์ด เอนไวรอนเมนทอล คอมเพล็กซ์ จำกัด,2566,2566-06-29T00:00:00,ชลบุรี,4
29/6/2569,752,GI(E) 4-108,บริษัท โกลว์ ไอพีพี จำกัด,2566,2566-06-29T00:00:00,ชลบุรี,4
29/6/2569,753,GI(E) 4-111,บริษัท ไทยเพรซิเดนท์ฟูดส์ จำกัด (มหาชน) โรงงานชลบุรี,2566,2566-06-29T00:00:00,ชลบุรี,4
29/6/2569,754,GI(E) 4-118,บริษัท ซีพีเอฟ (ประเทศไทย) จำกัด (มหาชน) โรงงานผลิตอาหารสัตว์บกศรีราชา,2566,2566-06-29T00:00:00,ชลบุรี,4
20/7/2569,755,GI(E) 4-137,บริษัท อีสเทิร์น ซีบอร์ด เอนไวรอนเมนทอล คอมเพล็กซ์ จำกัด,2566,2566-07-21T00:00:00,ชลบุรี,4
--,756,GI(E) 1-008,บริษัท อิเซวัน (ประเทศไทย) จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,757,GI(E) 1-009,โรงงานคอนกรีตผสมเสร็จ นิคมเหมราช,2567,2566-12-10T00:00:00,ชลบุรี,1
--,758,GI(E) 1-010,บริษัท ซิตี้ สตีล จำกัด (มหาชน),2567,2566-12-10T00:00:00,ชลบุรี,1
--,759,GI(E) 1-011,บริษัท พีเคที ฟู้ด เทรดดิ้ง จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,760,GI(E) 1-012,บริษัท หลินหยวน จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,761,GI(E) 1-013,บริษัท ตะวันออกสตีล จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,762,GI(E) 1-014,บริษัท โปรมาร์เก็ตติ้ง โฮมแอนด์เดคอร์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,763,GI(E) 1-015,บริษัท อิซาร่า เมทัล เทค จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,764,GI(E) 1-016,ช. โชคชัยการช่าง,2567,2566-12-10T00:00:00,ชลบุรี,1
--,765,GI(E) 1-017,บริษัท ศิริกุลพาณิชย์ชลบุรี จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,766,GI(E) 1-018,บริษัท ซีเอส เมทอล จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,767,GI(E) 1-019,บริษัท จิ่วเหอไทย จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,768,GI(E) 1-020,บริษัท เจียซิง เอ็นเตอร์ไพรส์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,769,GI(E) 1-021,บริษัท บีไอคิว จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,770,GI(E) 1-022,บริษัท โรงสาคูไมตรีเจริญ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,771,GI(E) 1-023,ชลบุรีกระเบื้องเคลือบ,2567,2566-12-10T00:00:00,ชลบุรี,1
--,772,GI(E) 1-024,บริษัท บี.โอ.อุตสาหกรรม จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,773,GI(E) 1-025,บริษัท เซอร์วิสไทย โพรเกรส แมเนจเม็นท์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,774,GI(E) 1-026,บริษัท ห๋องจี๋ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,775,GI(E) 1-027,บริษัท นิโอ รับเบอร์ ไทย จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,776,GI(E) 1-028,บริษัท ไอดีเอ อินดัสเทรียล จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,777,GI(E) 1-029,ล.สยามโครเมี่ยม,2567,2566-12-10T00:00:00,ชลบุรี,1
--,778,GI(E) 1-030,บริษัท เอชซีเอ เอ็นเตอร์ไพรส์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,779,GI(E) 1-031,กมลวัชย์,2567,2566-12-10T00:00:00,ชลบุรี,1
--,780,GI(E) 1-032,บริษัท อีซีทีไอ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,781,GI(E) 1-033,บริษัท สตีล พลัส แฟบบริเคชั่น จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,782,GI(E) 1-034,บริษัท ถ่ง อี้ อินเตอร์เนชั่นแนล แมชชีนเนอรี่ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,783,GI(E) 1-035,ห้างหุ้นส่วนจำกัด แสงไทยรีไซเคิล,2567,2566-12-10T00:00:00,ชลบุรี,1
--,784,GI(E) 1-036,บริษัท ยูจิน เทคโน (ประเทศไทย) จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,785,GI(E) 1-037,บริษัท พันทวี มารีน จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,786,GI(E) 1-038,บริษัท ซันสิริ วูดแลนด์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,787,GI(E) 1-039,บริษัท เออีดี แฟบริเคชั่น จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,788,GI(E) 1-040,บริษัท โรงงานไทยเครื่องเคลือบชลบุรี จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,789,GI(E) 1-041,บริษัท โฟร์ซันส์ อีสเทิร์น สตีล จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,790,GI(E) 1-042,บริษัท บายโปรดักส์สตีล จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,791,GI(E) 1-043,บริษัท เฟมเอ็นจิเนียริ่ง จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,792,GI(E) 1-044,บริษัท ผลิตภัณฑ์คอนกรีตชลบุรี จำกัด (มหาชน),2567,2566-12-10T00:00:00,ชลบุรี,1
--,793,GI(E) 1-045,ห้างหุ้นส่วนจำกัด ไกรบูรพา,2567,2566-12-10T00:00:00,ชลบุรี,1
--,794,GI(E) 1-046,บริษัท ถนัดศรีทวีคูณรุ่งเรือง(14) จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,795,GI(E) 1-047,นายกัณฑ์เอนก ตั้งกิจทนงศักดิ์,2567,2566-12-10T00:00:00,ชลบุรี,1
--,796,GI(E) 1-048,บริษัท ดับบลิวเอชเอ โซล่าร์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,797,GI(E) 1-049,บริษัท ซอง จิ (ประเทศไทย) จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,798,GI(E) 1-050,บริษัท ไทยอีสเทิร์น ท้อปซีดส์ ออยล์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,799,GI(E) 1-051,บริษัท นิว เซอร์กิต เอ็นจิเนียริ่ง จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,800,GI(E) 1-052,บริษัท เอเซีย เมทัล จำกัด (มหาชน),2567,2566-12-10T00:00:00,ชลบุรี,1
--,801,GI(E) 1-053,บริษัท กรุงเทพถาดไข่ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,802,GI(E) 1-054,บริษัท จือ เปิ่น อินดัสทรี จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,803,GI(E) 1-055,บริษัท มิสเตอร์ สตีลเลอร์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,804,GI(E) 1-056,บริษัท ผลิตภัณฑ์คอนกรีตชลบุรี จำกัด (มหาชน),2567,2566-12-10T00:00:00,ชลบุรี,1
--,805,GI(E) 1-057,นายสายชล แก่นสิงห์,2567,2566-12-10T00:00:00,ชลบุรี,1
--,806,GI(E) 1-058,บริษัท กรีน คาร์ตอนบ๊อกซ์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,807,GI(E) 1-059,บริษัท โอ้ ลา ลา แพคเกจจิ้ง จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,808,GI(E) 1-060,บริษัท วนชัย กรุ๊ป จำกัด (มหาชน),2567,2566-12-10T00:00:00,ชลบุรี,1
--,809,GI(E) 1-061,บริษัท ซูมิรับเบอร์ ไทยอีสเทิร์น คอร์ปอเรชั่น จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,810,GI(E) 1-062,บริษัท เจ็ท อินดัสตรีส์ (ประเทศไทย) จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,811,GI(E) 1-063,บริษัท เซเรนิตี้ ชิปยาร์ด จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,812,GI(E) 1-064,บริษัท ชลบุรี ธนาคม จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,813,GI(E) 1-065,บริษัท ไทย คอมโพสิท จำกัด ,2567,2566-12-10T00:00:00,ชลบุรี,1
--,814,GI(E) 1-066,บริษัท ปาร์ติเกิ้ล แพลนเนอร์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,815,GI(E) 1-067,บริษัท พิณ อินเตอร์เนชั่นแนล จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,816,GI(E) 1-068,บริษัท โกลบอลกรีนเคมิคอล จำกัด (มหาชน),2567,2566-12-10T00:00:00,ชลบุรี,1
--,817,GI(E) 1-069,บริษัท เอส.เคเอส.ค้ากระดาษ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,818,GI(E) 1-070,บริษัท เอเพ็กซ์ ทูลส์ จำกัด,2567,2566-12-10T00:00:00,ชลบุรี,1
--,819,GI(E) 1-103,บริษัท อาซาฮี ไดมอนด์ (ประเทศไทย) จำกัด,2567,2566-03-11T00:00:00,ชลบุรี,1
