เดือน,ไม่อันตราย (ตัน),อันตราย (ตัน),_id,ปี,ลำดับเดือน,ของเสียทั้งหมด (ตัน),จังหวัด,หน่วย
พ.ย.,197.98,40.47,3682,2567,11,238.45,อุดรธานี,ตัน
พ.ย.,0,2.36,3683,2567,11,2.36,อุตรดิตถ์,ตัน
พ.ย.,14.79,17.45,3684,2567,11,32.24,อุทัยธานี,ตัน
พ.ย.,1.57,29.768,3685,2567,11,31.338,อุบลราชธานี,ตัน
ธ.ค.,80.41,6.51,3686,2567,12,86.92,กระบี่,ตัน
ธ.ค.,26623.066,3057.436,3687,2567,12,29680.502,กรุงเทพมหานคร,ตัน
ธ.ค.,17594.758,429.191,3688,2567,12,18023.949,กาญจนบุรี,ตัน
ธ.ค.,147532.63,4.596,3689,2567,12,147537.226,กาฬสินธุ์,ตัน
ธ.ค.,3370.18,20.992,3690,2567,12,3391.172,กำแพงเพชร,ตัน
ธ.ค.,57922.551,102.213,3691,2567,12,58024.764,ขอนแก่น,ตัน
ธ.ค.,33.975,14.548,3692,2567,12,48.523,จันทบุรี,ตัน
ธ.ค.,35568.044,4723.493,3693,2567,12,40291.537,ฉะเชิงเทรา,ตัน
ธ.ค.,78947.936,15958.849,3694,2567,12,94906.785,ชลบุรี,ตัน
ธ.ค.,102.217,49.08,3695,2567,12,151.297,ชัยนาท,ตัน
ธ.ค.,53403.591,10.22,3696,2567,12,53413.811,ชัยภูมิ,ตัน
ธ.ค.,191.68,8.738,3697,2567,12,200.418,ชุมพร,ตัน
ธ.ค.,11.699,3.8,3698,2567,12,15.499,เชียงราย,ตัน
ธ.ค.,439.603,54.132,3699,2567,12,493.735,เชียงใหม่,ตัน
ธ.ค.,1052,11.248,3700,2567,12,1063.248,ตรัง,ตัน
ธ.ค.,34,0,3701,2567,12,34,ตราด,ตัน
ธ.ค.,26602.017,4.164,3702,2567,12,26606.181,ตาก,ตัน
ธ.ค.,649.019,10.03,3703,2567,12,659.049,นครนายก,ตัน
ธ.ค.,13477.824,637.96,3704,2567,12,14115.784,นครปฐม,ตัน
ธ.ค.,0,4.766,3705,2567,12,4.766,นครพนม,ตัน
ธ.ค.,82605.167,1747.015,3706,2567,12,84352.182,นครราชสีมา,ตัน
ธ.ค.,69.402,19.794,3707,2567,12,89.196,นครศรีธรรมราช,ตัน
ธ.ค.,22.428,24.601,3708,2567,12,47.029,นครสวรรค์,ตัน
ธ.ค.,826.715,240.711,3709,2567,12,1067.426,นนทบุรี,ตัน
ธ.ค.,0,0,3710,2567,12,0,นราธิวาส,ตัน
ธ.ค.,0,1.056,3711,2567,12,1.056,น่าน,ตัน
ธ.ค.,0,0,3712,2567,12,0,บึงกาฬ,ตัน
ธ.ค.,15.101,19.445,3713,2567,12,34.546,บุรีรัมย์,ตัน
ธ.ค.,18395.629,3398.447,3714,2567,12,21794.076,ปทุมธานี,ตัน
ธ.ค.,507.482,466.95,3715,2567,12,974.432,ประจวบคีรีขันธ์,ตัน
ธ.ค.,32191.467,2611.574,3716,2567,12,34803.041,ปราจีนบุรี,ตัน
ธ.ค.,0,4.6,3717,2567,12,4.6,ปัตตานี,ตัน
ธ.ค.,34038.338,5092.85,3718,2567,12,39131.188,พระนครศรีอยุธยา,ตัน
ธ.ค.,0,0,3719,2567,12,0,พะเยา,ตัน
ธ.ค.,97.425,0,3720,2567,12,97.425,พังงา,ตัน
ธ.ค.,0,0,3721,2567,12,0,พัทลุง,ตัน
ธ.ค.,59.29,66.006,3722,2567,12,125.296,พิจิตร,ตัน
ธ.ค.,81.244,13.45,3723,2567,12,94.694,พิษณุโลก,ตัน
ธ.ค.,657.754,208.228,3724,2567,12,865.982,เพชรบุรี,ตัน
ธ.ค.,0,25.49,3725,2567,12,25.49,เพชรบูรณ์,ตัน
ธ.ค.,0,0,3726,2567,12,0,แพร่,ตัน
ธ.ค.,226.351,10.555,3727,2567,12,236.906,ภูเก็ต,ตัน
ธ.ค.,123.548,9.306,3728,2567,12,132.854,มหาสารคาม,ตัน
ธ.ค.,1.88,3.102,3729,2567,12,4.982,มุกดาหาร,ตัน
ธ.ค.,0,1.254,3730,2567,12,1.254,แม่ฮ่องสอน,ตัน
ธ.ค.,0,0.963,3731,2567,12,0.963,ยโสธร,ตัน
ธ.ค.,0,0,3732,2567,12,0,ยะลา,ตัน
ธ.ค.,80.399,15.472,3733,2567,12,95.871,ร้อยเอ็ด,ตัน
ธ.ค.,478.387,5.091,3734,2567,12,483.478,ระนอง,ตัน
ธ.ค.,143133.029,29904.254,3735,2567,12,173037.283,ระยอง,ตัน
ธ.ค.,20033.768,429.302,3736,2567,12,20463.07,ราชบุรี,ตัน
ธ.ค.,5146.409,372.94,3737,2567,12,5519.349,ลพบุรี,ตัน
ธ.ค.,20.17,3.584,3738,2567,12,23.754,ลำปาง,ตัน
ธ.ค.,1280.754,394.721,3739,2567,12,1675.475,ลำพูน,ตัน
ธ.ค.,24967.559,29.45,3740,2567,12,24997.009,เลย,ตัน
ธ.ค.,94.065,3.179,3741,2567,12,97.244,ศรีสะเกษ,ตัน
ธ.ค.,160.18,17.033,3742,2567,12,177.213,สกลนคร,ตัน
ธ.ค.,7892.563,295.164,3743,2567,12,8187.727,สงขลา,ตัน
ธ.ค.,59.41,4.22,3744,2567,12,63.63,สตูล,ตัน
ธ.ค.,30266.94,8502.419,3745,2567,12,38769.359,สมุทรปราการ,ตัน
ธ.ค.,844.142,24.118,3746,2567,12,868.26,สมุทรสงคราม,ตัน
ธ.ค.,19633.186,3140.851,3747,2567,12,22774.037,สมุทรสาคร,ตัน
ธ.ค.,984.755,21.205,3748,2567,12,1005.96,สระแก้ว,ตัน
ธ.ค.,31599.137,5448.83,3749,2567,12,37047.967,สระบุรี,ตัน
ธ.ค.,4010.497,43.419,3750,2567,12,4053.916,สิงห์บุรี,ตัน
ธ.ค.,69111.27,13.436,3751,2567,12,69124.706,สุโขทัย,ตัน
ธ.ค.,391448.724,6.546,3752,2567,12,391455.27,สุพรรณบุรี,ตัน
ธ.ค.,4768.096,33.199,3753,2567,12,4801.295,สุราษฎร์ธานี,ตัน
ธ.ค.,29.17,1.684,3754,2567,12,30.854,สุรินทร์,ตัน
ธ.ค.,0,2.618,3755,2567,12,2.618,หนองคาย,ตัน
ธ.ค.,478.49,0,3756,2567,12,478.49,หนองบัวลำภู,ตัน
ธ.ค.,642.24,2044.611,3757,2567,12,2686.851,อ่างทอง,ตัน
ธ.ค.,79169,2.8,3758,2567,12,79171.8,อำนาจเจริญ,ตัน
ธ.ค.,113228.345,9.932,3759,2567,12,113238.277,อุดรธานี,ตัน
ธ.ค.,0,8.92,3760,2567,12,8.92,อุตรดิตถ์,ตัน
ธ.ค.,0,4.8,3761,2567,12,4.8,อุทัยธานี,ตัน
ธ.ค.,75.849,43.608,3762,2567,12,119.457,อุบลราชธานี,ตัน
ม.ค.,118.91,0,3763,2568,1,118.91,กระบี่,ตัน
ม.ค.,10260.325,2340.382,3764,2568,1,12600.707,กรุงเทพมหานคร,ตัน
ม.ค.,41942.739,407.329,3765,2568,1,42350.068,กาญจนบุรี,ตัน
ม.ค.,134547.5,1.598,3766,2568,1,134549.098,กาฬสินธุ์,ตัน
ม.ค.,3524.03,38.6,3767,2568,1,3562.63,กำแพงเพชร,ตัน
ม.ค.,71571.964,98.56,3768,2568,1,71670.524,ขอนแก่น,ตัน
ม.ค.,0,0,3769,2568,1,0,จันทบุรี,ตัน
ม.ค.,35978.318,4088.007,3770,2568,1,40066.325,ฉะเชิงเทรา,ตัน
ม.ค.,67403.435,13533.856,3771,2568,1,80937.291,ชลบุรี,ตัน
ม.ค.,60.88,26.92,3772,2568,1,87.8,ชัยนาท,ตัน
ม.ค.,75095.174,0,3773,2568,1,75095.174,ชัยภูมิ,ตัน
ม.ค.,28.99,0,3774,2568,1,28.99,ชุมพร,ตัน
ม.ค.,0,0.9,3775,2568,1,0.9,เชียงราย,ตัน
ม.ค.,229.391,48.167,3776,2568,1,277.558,เชียงใหม่,ตัน
ม.ค.,1035.24,0,3777,2568,1,1035.24,ตรัง,ตัน
ม.ค.,12.8,0,3778,2568,1,12.8,ตราด,ตัน
ม.ค.,0,0,3779,2568,1,0,ตาก,ตัน
ม.ค.,749.145,19.869,3780,2568,1,769.014,นครนายก,ตัน
ม.ค.,261924.812,593.673,3781,2568,1,262518.485,นครปฐม,ตัน
ม.ค.,0,2.86,3782,2568,1,2.86,นครพนม,ตัน
ม.ค.,186119.26,606.009,3783,2568,1,186725.269,นครราชสีมา,ตัน
ม.ค.,95.97,27.985,3784,2568,1,123.955,นครศรีธรรมราช,ตัน
ม.ค.,49.502,36.121,3785,2568,1,85.623,นครสวรรค์,ตัน
ม.ค.,721.413,326.286,3786,2568,1,1047.699,นนทบุรี,ตัน
ม.ค.,0,0,3787,2568,1,0,นราธิวาส,ตัน
ม.ค.,0,0,3788,2568,1,0,น่าน,ตัน
ม.ค.,0,0,3789,2568,1,0,บึงกาฬ,ตัน
ม.ค.,24.235,12.405,3790,2568,1,36.64,บุรีรัมย์,ตัน
ม.ค.,159608.744,2961.256,3791,2568,1,162570,ปทุมธานี,ตัน
ม.ค.,788.826,434.544,3792,2568,1,1223.37,ประจวบคีรีขันธ์,ตัน
ม.ค.,41352.381,4771.935,3793,2568,1,46124.316,ปราจีนบุรี,ตัน
ม.ค.,24.27,0,3794,2568,1,24.27,ปัตตานี,ตัน
ม.ค.,17666.764,4850.473,3795,2568,1,22517.237,พระนครศรีอยุธยา,ตัน
ม.ค.,28.81,0,3796,2568,1,28.81,พะเยา,ตัน
ม.ค.,87.475,0,3797,2568,1,87.475,พังงา,ตัน
ม.ค.,0,0.755,3798,2568,1,0.755,พัทลุง,ตัน
ม.ค.,133.175,0.8,3799,2568,1,133.975,พิจิตร,ตัน
ม.ค.,122.272,12.322,3800,2568,1,134.594,พิษณุโลก,ตัน
ม.ค.,410.156,198.918,3801,2568,1,609.074,เพชรบุรี,ตัน
ม.ค.,0,0.24,3802,2568,1,0.24,เพชรบูรณ์,ตัน
ม.ค.,0,0,3803,2568,1,0,แพร่,ตัน
ม.ค.,0,2.02,3804,2568,1,2.02,ภูเก็ต,ตัน
ม.ค.,82.758,3.575,3805,2568,1,86.333,มหาสารคาม,ตัน
ม.ค.,0,2.884,3806,2568,1,2.884,มุกดาหาร,ตัน
ม.ค.,0,1.254,3807,2568,1,1.254,แม่ฮ่องสอน,ตัน
ม.ค.,0,0,3808,2568,1,0,ยโสธร,ตัน
ม.ค.,0,4,3809,2568,1,4,ยะลา,ตัน
ม.ค.,55.44,6.386,3810,2568,1,61.826,ร้อยเอ็ด,ตัน
ม.ค.,438.124,3.041,3811,2568,1,441.165,ระนอง,ตัน
ม.ค.,96298.271,28185.325,3812,2568,1,124483.596,ระยอง,ตัน
ม.ค.,20491.074,345.909,3813,2568,1,20836.983,ราชบุรี,ตัน
ม.ค.,9442.728,398.704,3814,2568,1,9841.432,ลพบุรี,ตัน
ม.ค.,15.433,0,3815,2568,1,15.433,ลำปาง,ตัน
ม.ค.,1076.709,274.259,3816,2568,1,1350.968,ลำพูน,ตัน
ม.ค.,0,1.705,3817,2568,1,1.705,เลย,ตัน
ม.ค.,103.69,17.526,3818,2568,1,121.216,ศรีสะเกษ,ตัน
ม.ค.,36.358,0,3819,2568,1,36.358,สกลนคร,ตัน
ม.ค.,11839.991,288.894,3820,2568,1,12128.885,สงขลา,ตัน
ม.ค.,106.045,0.98,3821,2568,1,107.025,สตูล,ตัน
ม.ค.,22353.064,15897.286,3822,2568,1,38250.35,สมุทรปราการ,ตัน
ม.ค.,1164.75,17.546,3823,2568,1,1182.296,สมุทรสงคราม,ตัน
ม.ค.,44855.35,2029.978,3824,2568,1,46885.328,สมุทรสาคร,ตัน
ม.ค.,23468.911,1.234,3825,2568,1,23470.145,สระแก้ว,ตัน
ม.ค.,31465.688,4797.248,3826,2568,1,36262.936,สระบุรี,ตัน
ม.ค.,2331.772,40.027,3827,2568,1,2371.799,สิงห์บุรี,ตัน
ม.ค.,165913.477,5.896,3828,2568,1,165919.373,สุโขทัย,ตัน
ม.ค.,19566.812,1.387,3829,2568,1,19568.199,สุพรรณบุรี,ตัน
ม.ค.,3482.82,12.45,3830,2568,1,3495.27,สุราษฎร์ธานี,ตัน
ม.ค.,30.37,1.484,3831,2568,1,31.854,สุรินทร์,ตัน
ม.ค.,0,4.8,3832,2568,1,4.8,หนองคาย,ตัน
ม.ค.,344.71,0,3833,2568,1,344.71,หนองบัวลำภู,ตัน
ม.ค.,1100,1801.437,3834,2568,1,2901.437,อ่างทอง,ตัน
ม.ค.,102099,1.703,3835,2568,1,102100.703,อำนาจเจริญ,ตัน
ม.ค.,113372.83,7.734,3836,2568,1,113380.564,อุดรธานี,ตัน
ม.ค.,0,0,3837,2568,1,0,อุตรดิตถ์,ตัน
ม.ค.,28649.41,0,3838,2568,1,28649.41,อุทัยธานี,ตัน
ม.ค.,4.568,5.988,3839,2568,1,10.556,อุบลราชธานี,ตัน
ก.พ.,377819.767,1189.161,3840,2568,2,379008.928,นครราชสีมา,ตัน
ก.พ.,353279.616,1.2,3841,2568,2,353280.816,เลย,ตัน
ก.พ.,350257.013,6.178,3842,2568,2,350263.191,ชัยภูมิ,ตัน
ก.พ.,145475.216,3.64,3843,2568,2,145478.856,อุดรธานี,ตัน
ก.พ.,108067.531,26345.772,3844,2568,2,134413.303,ระยอง,ตัน
ก.พ.,120511.25,2.935,3845,2568,2,120514.185,สุโขทัย,ตัน
ก.พ.,100754.596,370.094,3846,2568,2,101124.69,กาญจนบุรี,ตัน
ก.พ.,97131.197,89.074,3847,2568,2,97220.271,ขอนแก่น,ตัน
ก.พ.,94507.82,5.11,3848,2568,2,94512.93,อำนาจเจริญ,ตัน
ก.พ.,57878.688,14965.519,3849,2568,2,72844.207,ชลบุรี,ตัน
ก.พ.,31091.368,3968.301,3850,2568,2,35059.669,ฉะเชิงเทรา,ตัน
ก.พ.,34938.784,0.998,3851,2568,2,34939.782,สุพรรณบุรี,ตัน
ก.พ.,31303.958,2646.994,3852,2568,2,33950.952,ปราจีนบุรี,ตัน
ก.พ.,22882.009,7367.243,3853,2568,2,30249.252,สมุทรปราการ,ตัน
ก.พ.,29809.215,64.634,3854,2568,2,29873.849,สระแก้ว,ตัน
ก.พ.,25279.42,18.408,3855,2568,2,25297.828,กาฬสินธุ์,ตัน
ก.พ.,19313.759,4915.241,3856,2568,2,24229,สระบุรี,ตัน
ก.พ.,19617.834,4330.914,3857,2568,2,23948.748,พระนครศรีอยุธยา,ตัน
ก.พ.,15906.52,2844.637,3858,2568,2,18751.157,สมุทรสาคร,ตัน
ก.พ.,15072.554,3016.728,3859,2568,2,18089.282,ปทุมธานี,ตัน
ก.พ.,14943.951,376.356,3860,2568,2,15320.307,ราชบุรี,ตัน
ก.พ.,13735.305,247.4,3861,2568,2,13982.705,ลพบุรี,ตัน
ก.พ.,9785.64,2035.85,3862,2568,2,11821.49,กรุงเทพมหานคร,ตัน
ก.พ.,11065.177,546.83,3863,2568,2,11612.007,นครปฐม,ตัน
ก.พ.,5985.25,1625.451,3864,2568,2,7610.701,ลำพูน,ตัน
ก.พ.,5291.49,295.604,3865,2568,2,5587.094,สงขลา,ตัน
ก.พ.,4355.736,34.715,3866,2568,2,4390.451,สุราษฎร์ธานี,ตัน
ก.พ.,931.86,1624.108,3867,2568,2,2555.968,อ่างทอง,ตัน
ก.พ.,2214.412,51.897,3868,2568,2,2266.309,สิงห์บุรี,ตัน
ก.พ.,1510.55,22.45,3869,2568,2,1533,กำแพงเพชร,ตัน
ก.พ.,1444.74,5.973,3870,2568,2,1450.713,เพชรบูรณ์,ตัน
ก.พ.,1310.966,8.875,3871,2568,2,1319.841,สมุทรสงคราม,ตัน
ก.พ.,745.193,398.396,3872,2568,2,1143.589,ประจวบคีรีขันธ์,ตัน
ก.พ.,1122.889,2.2,3873,2568,2,1125.089,นครสวรรค์,ตัน
ก.พ.,861.883,262.875,3874,2568,2,1124.758,นนทบุรี,ตัน
ก.พ.,928.1,12.9,3875,2568,2,941,ตรัง,ตัน
ก.พ.,841.34,9.604,3876,2568,2,850.944,บุรีรัมย์,ตัน
ก.พ.,749.709,12.576,3877,2568,2,762.285,นครนายก,ตัน
ก.พ.,493.997,35.03,3878,2568,2,529.027,เชียงใหม่,ตัน
ก.พ.,320.226,85.009,3879,2568,2,405.235,เพชรบุรี,ตัน
ก.พ.,378.538,7.635,3880,2568,2,386.173,ระนอง,ตัน
ก.พ.,343.692,17.128,3881,2568,2,360.82,พิษณุโลก,ตัน
ก.พ.,324.57,3.59,3882,2568,2,328.16,หนองบัวลำภู,ตัน
ก.พ.,174.01,26.855,3883,2568,2,200.865,นครศรีธรรมราช,ตัน
ก.พ.,147.51,15.06,3884,2568,2,162.57,ชัยนาท,ตัน
ก.พ.,152.55,2.698,3885,2568,2,155.248,ชุมพร,ตัน
ก.พ.,127.57,19.82,3886,2568,2,147.39,พิจิตร,ตัน
ก.พ.,118.25,0,3887,2568,2,118.25,ปัตตานี,ตัน
ก.พ.,88.57,0.187,3888,2568,2,88.757,สตูล,ตัน
ก.พ.,76.474,4,3889,2568,2,80.474,ลำปาง,ตัน
ก.พ.,63.855,0,3890,2568,2,63.855,พัทลุง,ตัน
ก.พ.,62.05,1.584,3891,2568,2,63.634,สุรินทร์,ตัน
ก.พ.,59.72,2.49,3892,2568,2,62.21,อุตรดิตถ์,ตัน
ก.พ.,58.62,2.454,3893,2568,2,61.074,ศรีสะเกษ,ตัน
ก.พ.,56.504,1.484,3894,2568,2,57.988,มหาสารคาม,ตัน
ก.พ.,17.58,27.31,3895,2568,2,44.89,อุทัยธานี,ตัน
ก.พ.,36.71,4.216,3896,2568,2,40.926,มุกดาหาร,ตัน
ก.พ.,33.56,7.29,3897,2568,2,40.85,ร้อยเอ็ด,ตัน
ก.พ.,38.12,0,3898,2568,2,38.12,กระบี่,ตัน
ก.พ.,6.11,24.86,3899,2568,2,30.97,อุบลราชธานี,ตัน
ก.พ.,7.45,1.342,3900,2568,2,8.792,ตาก,ตัน
ก.พ.,7.82,0,3901,2568,2,7.82,พังงา,ตัน
ก.พ.,6,0,3902,2568,2,6,ตราด,ตัน
ก.พ.,3.445,0,3903,2568,2,3.445,จันทบุรี,ตัน
ก.พ.,0,3.2,3904,2568,2,3.2,ภูเก็ต,ตัน
ก.พ.,0,1.8,3905,2568,2,1.8,สกลนคร,ตัน
ก.พ.,0,1.284,3906,2568,2,1.284,หนองคาย,ตัน
ก.พ.,0,1.254,3907,2568,2,1.254,แม่ฮ่องสอน,ตัน
ก.พ.,0.5,0,3908,2568,2,0.5,เชียงราย,ตัน
ก.พ.,0,0,3909,2568,2,0,นครพนม,ตัน
ก.พ.,0,0,3910,2568,2,0,นราธิวาส,ตัน
ก.พ.,0,0,3911,2568,2,0,น่าน,ตัน
ก.พ.,0,0,3912,2568,2,0,บึงกาฬ,ตัน
ก.พ.,0,0,3913,2568,2,0,พะเยา,ตัน
ก.พ.,0,0,3914,2568,2,0,แพร่,ตัน
ก.พ.,0,0,3915,2568,2,0,ยโสธร,ตัน
ก.พ.,0,0,3916,2568,2,0,ยะลา,ตัน
มี.ค.,0,4.55,3917,2568,3,4.55,กระบี่,ตัน
มี.ค.,12616,3301.872,3918,2568,3,15917.872,กรุงเทพมหานคร,ตัน
มี.ค.,70994.319,176.775,3919,2568,3,71171.094,กาญจนบุรี,ตัน
มี.ค.,30576.78,7.768,3920,2568,3,30584.548,กาฬสินธุ์,ตัน
มี.ค.,3713.69,27.512,3921,2568,3,3741.202,กำแพงเพชร,ตัน
มี.ค.,17613.411,131.692,3922,2568,3,17745.103,ขอนแก่น,ตัน
มี.ค.,2.235,1.33,3923,2568,3,3.565,จันทบุรี,ตัน
มี.ค.,38045.578,5320.127,3924,2568,3,43365.705,ฉะเชิงเทรา,ตัน
มี.ค.,128334.358,17725.326,3925,2568,3,146059.684,ชลบุรี,ตัน
มี.ค.,198.716,11.79,3926,2568,3,210.506,ชัยนาท,ตัน
มี.ค.,75985.872,32.82,3927,2568,3,76018.692,ชัยภูมิ,ตัน
มี.ค.,218.03,0.347,3928,2568,3,218.377,ชุมพร,ตัน
มี.ค.,0,0,3929,2568,3,0,เชียงราย,ตัน
มี.ค.,482.92,25.249,3930,2568,3,508.169,เชียงใหม่,ตัน
มี.ค.,910.82,0,3931,2568,3,910.82,ตรัง,ตัน
มี.ค.,17.4,0,3932,2568,3,17.4,ตราด,ตัน
มี.ค.,8589.05,0.828,3933,2568,3,8589.878,ตาก,ตัน
มี.ค.,701.06,9.839,3934,2568,3,710.899,นครนายก,ตัน
