AGE_GROUP,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
50-59,92.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3430,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
60 ขึ้นไป,48.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3431,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
ยอดรวม,53.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3432,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
15-19,7.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3433,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
20-24,51.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3434,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
25-29,71.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3435,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
30-34,79.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3436,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
35-39,82.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3437,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
40-49,81.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3438,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
50-59,70.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3439,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
60 ขึ้นไป,26.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3440,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
ยอดรวม,70.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3441,ยอดรวม,ร้อยละ,ภาคใต้,2564
15-19,18.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3442,ยอดรวม,ร้อยละ,ภาคใต้,2564
20-24,62.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3443,ยอดรวม,ร้อยละ,ภาคใต้,2564
25-29,87.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3444,ยอดรวม,ร้อยละ,ภาคใต้,2564
30-34,88.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3445,ยอดรวม,ร้อยละ,ภาคใต้,2564
35-39,89.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3446,ยอดรวม,ร้อยละ,ภาคใต้,2564
40-49,89.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3447,ยอดรวม,ร้อยละ,ภาคใต้,2564
50-59,85.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3448,ยอดรวม,ร้อยละ,ภาคใต้,2564
60 ขึ้นไป,43.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3449,ยอดรวม,ร้อยละ,ภาคใต้,2564
ยอดรวม,79.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3450,ชาย,ร้อยละ,ภาคใต้,2564
15-19,27.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3451,ชาย,ร้อยละ,ภาคใต้,2564
20-24,73.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3452,ชาย,ร้อยละ,ภาคใต้,2564
25-29,93.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3453,ชาย,ร้อยละ,ภาคใต้,2564
30-34,97.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3454,ชาย,ร้อยละ,ภาคใต้,2564
35-39,95.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3455,ชาย,ร้อยละ,ภาคใต้,2564
40-49,96.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3456,ชาย,ร้อยละ,ภาคใต้,2564
50-59,94.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3457,ชาย,ร้อยละ,ภาคใต้,2564
60 ขึ้นไป,54.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3458,ชาย,ร้อยละ,ภาคใต้,2564
ยอดรวม,61.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3459,หญิง,ร้อยละ,ภาคใต้,2564
15-19,9.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3460,หญิง,ร้อยละ,ภาคใต้,2564
20-24,51.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3461,หญิง,ร้อยละ,ภาคใต้,2564
25-29,80.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3462,หญิง,ร้อยละ,ภาคใต้,2564
30-34,78.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3463,หญิง,ร้อยละ,ภาคใต้,2564
35-39,83.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3464,หญิง,ร้อยละ,ภาคใต้,2564
40-49,83.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3465,หญิง,ร้อยละ,ภาคใต้,2564
50-59,77.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3466,หญิง,ร้อยละ,ภาคใต้,2564
60 ขึ้นไป,33.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3467,หญิง,ร้อยละ,ภาคใต้,2564
ยอดรวม,68.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3468,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
15-19,15.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3469,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
20-24,63.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3470,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
25-29,87.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3471,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
30-34,89.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3472,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
35-39,89.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3473,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
40-49,88.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3474,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
50-59,81.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3475,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
60 ขึ้นไป,37.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3476,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2564
ยอดรวม,76.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3477,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
15-19,20.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3478,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
20-24,72.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3479,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
25-29,93.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3480,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
30-34,95.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3481,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
35-39,96.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3482,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
40-49,95.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3483,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
50-59,92.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3484,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2564
ยอดรวม,60.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3485,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2564
