ประกอบกิจการ,หมู่,ถนน,เงินทุนรวม (ล้านบาท),เลขทะเบียนโรงงาน,FID,_id,แรงม้า,รหัสประเภท,ชื่อโรงงาน,ตำบล,ปีที่อนุญาต,ซอย,อำเภอ,เลขที่,จังหวัด,ผู้ประกอบการ,จำพวก,คนงานรวม,รหัสไปรษณีย์
ผลิตกาวน้ำ กาว และผลิตภัณฑ์เคมีภัณฑ์ต่างๆ เช่น สบู่เหลว น้ำยาล้างจาน เป็นต้น,1,, 28.00 ,จ3-48(3)-9/58ชบ,20200000925588,742, 399.90 ,4803,บริษัท สิริ เคมิคอล อินดัสตรี้ จำกัด,มาบไผ่,58,,บ้านบึง,8/8,ชลบุรี,บริษัท สิริ เคมิคอล อินดัสตรี้ จำกัด,3, 11 ,20170
ผลิตกาวที่ผสมมาจากน้ำยางพาราประเภทน้ำและประเภทน้ำมัน,3,, 18.40 ,จ3-48(3)-2/65ชบ,20200062225653,743, 257.50 ,4803,บริษัท โกลบอล นานา เทค จำกัด,บ้านบึง,65,,บ้านบึง,223/25,ชลบุรี,บริษัท โกลบอล นานา เทค จำกัด,3, 12 ,20170
การผสมผลิตภัณฑ์จากปิโตรเลียมเข้าด้วยกัน,2,, 65.00 ,จ3-50(4)-7/51ชบ,20200000725517,744, 65.00 ,5004,บริษัท เอนเนอจี อินโนเวชั่น เทคโนโลยี จำกัด,บ้านบึง,51,,บ้านบึง,85/12,ชลบุรี,บริษัท เอนเนอจี อินโนเวชั่น เทคโนโลยี จำกัด,3, 17 ,20170
ผสมน้ำมันหล่อลื่น,,เซิดน้อย, 5.60 ,จ3-50(4)-9/55ชบ,20200000925554,745, 13.50 ,5004,ห้างหุ้นส่วนจำกัด พี.เค.ไอ อินเตอร์ไลท์,บ้านบึง,55,,บ้านบึง,122,ชลบุรี,ห้างหุ้นส่วนจำกัด พี.เค.ไอ อินเตอร์ไลท์,3, 50 ,20170
ผลิตแอสฟัลท์ติกคอนกรีต,5,, 14.50 ,จ3-50(4)-47/63ชบ,20200095825636,746, 480.07 ,5004,บริษัท ซิโน-ไทย เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด (มหาชน),หนองไผ่แก้ว,63,,บ้านบึง,โฉนดที่ดินเลขที่ 34595,ชลบุรี,บริษัท ซิโน-ไทย เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด (มหาชน),3, 15 ,20220
ผลิตแอสฟัลท์ติกคอนกรีต,9,, 15.18 ,จ3-50(4)-44/66ชบ,20200207625668,747, 299.73 ,5004,บริษัท ที.อาร์.วาย.เอ็นเตอร์ไพร์ส จำกัด,คลองกิ่ว,66,,บ้านบึง,โฉนดที่ดินเลขที่ 29279,ชลบุรี,บริษัท ที.อาร์.วาย.เอ็นเตอร์ไพร์ส จำกัด,3, 5 ,20220
ผสมผลิตภัณฑ์จากปิโตรเลียมกับวัสดุอื่น เช่น สารป้องกันการสึกหรอ สารกัดกร่อนเพื่อทำน้ำมันหล่อลื่น ฯลฯ,1,, 28.29 ,จ3-50(4)-38/64ชบ,20200302625647,748, 55.00 ,5004,บริษัท เจ เอส ซี โกลบอล (ไทยแลนด์) จำกัด,มาบไผ่,64,,บ้านบึง,37/39,ชลบุรี,บริษัท เจ เอส ซี โกลบอล (ไทยแลนด์) จำกัด,3, 17 ,20170
ผลิตแอสฟัลท์ติกคอนกรีต,1,, 26.00 ,จ3-50(4)-107/63ชบ,20200243025634,749, 488.40 ,5004,บริษัท พรหมโยธาการ ระยอง (1993) จำกัด,คลองกิ่ว,63,,บ้านบึง,โฉนดที่ดินเลขที่ 7442,ชลบุรี,บริษัท พรหมโยธาการ ระยอง (1993) จำกัด,3, 15 ,20220
ผสมผลิตภัณฑ์จากปิโตรเลียม,6,, 20.00 ,จ3-50(4)-26/53ชบ,20200002625533,750, 65.00 ,5004,บริษัท ซีเอ็นซี ริยา (ไทยแลนด์) จำกัด,หนองบอนแดง,53,,บ้านบึง,73/1,ชลบุรี,บริษัท ซีเอ็นซี ริยา (ไทยแลนด์) จำกัด,3, 5 ,20170
ผลิตยางใน-ยางนอกรถจักรยานยนต์,3,หนองชาก-พนัสนิคม, 140.24 ,3-51-1/40ชบ,10200600125409,751," 13,385.60 ",5100,บริษัท เอ็น.ดี.รับเบอร์ จำกัด (มหาชน),หนองอิรุณ,40,,บ้านบึง,129,ชลบุรี,บริษัท เอ็น.ดี.รับเบอร์ จำกัด (มหาชน),3, 125 ,20220
ผลิตชิ้นส่วนยานพาหนะ เช่น ยางรถยนต์,1,-, 91.00 ,3-51-3/52ชบ,10200000325526,752," 5,475.78 ",5100,บริษัท ซุ่นจิ้น เทคโนโลยี (ไทยแลนด์) จำกัด,คลองกิ่ว,52,-,บ้านบึง,840/7,ชลบุรี,บริษัท ซุ่นจิ้น เทคโนโลยี (ไทยแลนด์) จำกัด,3, 52 ,20220
ผลิต ซ่อม หล่อดอกยางนอกหรือยางในสำหรับยานพาหนะ ,2,-, 9.50 ,จ3-51-3/65ชบ,20200206925655,753, 89.80 ,5100,บริษัท หัวหง รับเบอร์ รีนิวเอเบิล รีซอร์สเซส โพรเซสชิ่ง จำกัด ,หนองชาก,65,-,บ้านบึง,147/2,ชลบุรี,บริษัท หัวหง รับเบอร์ รีนิวเอเบิล รีซอร์สเซส โพรเซสชิ่ง จำกัด ,3, 12 ,20170
หล่อดอกยางรถยนต์,3,, 4.66 ,จ3-51-1/63ชบ,20200078525633,754, 403.87 ,5100,บริษัท นำยาง จำกัด,มาบไผ่,63,,บ้านบึง,99/89,ชลบุรี,บริษัท นำยาง จำกัด,3, 12 ,20170
ผลิตยางพาราแผ่นรมควัน,2,, 8.00 ,จ3-52(3)-16/55ชบ,20200001625559,755, 268.00 ,5203,บริษัท ชุน รับเบอร์ จำกัด,คลองกิ่ว,55,,บ้านบึง,113,ชลบุรี,บริษัท ชุน รับเบอร์ จำกัด,3, 54 ,20220
ผลิต ผลิตภัณฑ์ที่ทำจากยาง เช่น ยางคอมพาวด์,3,, 63.00 ,จ3-52(4)-15/60ชบ,20200101525600,756, 335.00 ,5204,บริษัท ซีเอส มิตซูฟูกุ อิลาสโตเมอร์ จำกัด,บ้านบึง,60,,บ้านบึง,199/15,ชลบุรี,บริษัท ซีเอส มิตซูฟูกุ อิลาสโตเมอร์ จำกัด,3, 4 ,20170
ผลิตผลิตภัณฑ์ที่ทำจากยาง เช่น คอมพาวด์,3,พานทอง-บ้านบึง, 90.00 ,จ3-52(4)-13/59ชบ,20200001325598,757, 562.00 ,5204,บริษัท ซี เอส รับเบอร์ อินดัสทรี่ จำกัด,บ้านบึง,59,,บ้านบึง,199/15,ชลบุรี,บริษัท ซี เอส รับเบอร์ อินดัสทรี่ จำกัด,3, 10 ,20170
ผลิตภัณฑ์จากยางพารา ได้แก่ หมอน ที่นอน เป็นต้น,3,, 85.00 ,จ3-52(4)-32/59ชบ,20200003225598,758," 1,767.70 ",5204,บริษัท พารา เพียว ลาเท็กซ์ จำกัด,บ้านบึง,59,,บ้านบึง,223/25,ชลบุรี,บริษัท พารา เพียว ลาเท็กซ์ จำกัด,3, 74 ,20170
ผลิตผลิตภัณฑ์ยาง,3,พานทอง-บ้านบึง, 20.00 ,3-52(4)-31/59ชบ,10200103125591,759," 3,260.80 ",5204,บริษัท ซีเอสเจ รับเบอร์ชีท จำกัด,บ้านบึง,59,-,บ้านบึง,199/22,ชลบุรี,บริษัท ซีเอสเจ รับเบอร์ชีท จำกัด,3, 14 ,20170
ผลิตท่อยาง และข้อต่อยาง,1,ชลบุรี-บ้านบึง, 13.00 ,จ3-52(4)-1/43ชบ,20200600125431,760, 446.06 ,5204,บริษัท ท๊อปเฟล็กซ์ รับเบอร์ อินดัสทรี่ จำกัด,หนองซ้ำซาก,43,     -,บ้านบึง,25/7,ชลบุรี,บริษัท ท๊อปเฟล็กซ์ รับเบอร์ อินดัสทรี่ จำกัด,3, 23 ,20170
ผลิตแผ่นซิลิโคน,2,, 15.07 ,จ3-52(4)-1/68ชบ,20200039325685,761, 187.00 ,5204,บริษัท อวี้ไหล เทคโนโลยี (ประเทศไทย) จำกัด,หนองบอนแดง,68,,บ้านบึง,119/5,ชลบุรี,บริษัท อวี้ไหล เทคโนโลยี (ประเทศไทย) จำกัด,3, 15 ,20170
ผลิตเส้นยางยืด (RUBBER THREAD) และขอเพิ่มการประกอบกิจการผลิตพลังงานแสงอาทิตย์ที่ติดตั้งบนหลังคา ขนาด 2 เมกะวัตต์ เพื่อใช้ภายในโรงงาน,7,สัตหีบ-ฉะเชิงเทรา, 68.24 ,3-52(4)-1/46ชบ,10200300125469,762," 85,887.51 ",5204,บริษัท แน็ชเชอรัลรับเบอร์เธร็ด จำกัด,หนองอิรุณ,46,-,บ้านบึง,234,ชลบุรี,บริษัท แน็ชเชอรัลรับเบอร์เธร็ด จำกัด,3, 349 ,20220
ผลิตถุงมือ และผลิตภัณฑ์อื่น ๆ ที่ทำจากยางพารา,3,หนองสรวง-หนองเกษ, 16.00 ,3-52(4)-2/40ชบ,10200200225401,763," 1,146.80 ",5204,บริษัท ลาวีนีล (ประเทศไทย) จำกัด,หนองอิรุณ,40,หนองสรวง ซ.4,บ้านบึง,77/1,ชลบุรี,บริษัท ลาวีนีล (ประเทศไทย) จำกัด,3, 36 ,20220
ทำยางแผ่น,5,, 60.00 ,จ3-52(4)-1/66ชบ,20200005625662,764, 260.00 ,5204,บริษัท เอ็มเอ็ชซี กรุ๊ป ฟรีโซน จำกัด,หนองอิรุณ,66,,บ้านบึง,โฉนดที่ดินเลขที่ 15987,ชลบุรี,บริษัท เอ็มเอ็ชซี กรุ๊ป ฟรีโซน จำกัด,3, 45 ,20220
ทำผลิตภัณฑ์จากยาง เช่น ยางแผ่น,2,, 38.03 ,จ3-52(4)-37/64ชบ,20200462025646,765, 250.00 ,5204,-,หนองบอนแดง,64,,บ้านบึง,119/28,ชลบุรี,นายถัง หยี่ถิง,3, 20 ,20170
