เดือน,จำนวน,จังหวัด,_id,ปี,อปท,อำเภอ,รายการ,ปีงบประมาณ,หน่วย
3,76.97,ลำพูน,1682,2566,เทศบาลตำบลริมปิง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,126,ลำพูน,1683,2566,เทศบาลตำบลเวียงยอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,130.55,ลำพูน,1684,2566,เทศบาลตำบลศรีบัวบาน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,49.95,ลำพูน,1685,2566,เทศบาลตำบลหนองช้างคืน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,509.082,ลำพูน,1686,2566,เทศบาลตำบลเหมืองง่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,76.23,ลำพูน,1687,2566,เทศบาลตำบลเหมืองจี้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,404.293,ลำพูน,1688,2566,เทศบาลตำบลอุโมงค์,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,34.28,ลำพูน,1689,2566,อบต.หนองหนาม,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,56.002,ลำพูน,1690,2566,เทศบาลตำบลทากาศ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,24.59,ลำพูน,1691,2566,เทศบาลตำบลทากาศเหนือ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,176.13,ลำพูน,1692,2566,เทศบาลตำบลทาขุมเงิน,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,119.049,ลำพูน,1693,2566,เทศบาลตำบลทาทุ่งหลวง,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,24.714,ลำพูน,1694,2566,เทศบาลตำบลทาปลาดุก,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,25.65,ลำพูน,1695,2566,เทศบาลตำบลทาสบชัย,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,52.11,ลำพูน,1696,2566,เทศบาลตำบลทาสบเส้า,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,110.48,ลำพูน,1697,2566,อบต.ทาแม่ลอบ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,75.35,ลำพูน,1698,2566,เทศบาลตำบลก้อ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,97.232,ลำพูน,1699,2566,เทศบาลตำบลดงดำ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,290.683,ลำพูน,1700,2566,เทศบาลตำบลป่าไผ่,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,110.449,ลำพูน,1701,2566,เทศบาลตำบลแม่ตืน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,25.278,ลำพูน,1702,2566,เทศบาลตำบลลี้,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,149.954,ลำพูน,1703,2566,เทศบาลตำบลวังดิน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,45,ลำพูน,1704,2566,เทศบาลตำบลศรีวิชัย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,322.24,ลำพูน,1705,2566,อบต.นาทราย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,2.2,ลำพูน,1706,2566,อบต.แม่ลาน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,27,ลำพูน,1707,2566,อบต.เวียงแก้ว,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,242.525,ลำพูน,1708,2566,เทศบาลตำบลวังผาง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,93,ลำพูน,1709,2566,เทศบาลตำบลหนองยวง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
3,156.266,ลำพูน,1710,2566,เทศบาลตำบลหนองล่อง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,13,ลำพูน,1711,2566,เทศบาลตำบลทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,164.72,ลำพูน,1712,2566,อบต.ตะเคียนปม,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,6,ลำพูน,1713,2566,อบต.ทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,1.295,ลำพูน,1714,2566,อบต.บ้านปวง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,201.61,ลำพูน,1715,2566,เทศบาลตำบลบ้านธิ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,248.87,ลำพูน,1716,2566,อบต.ห้วยยาบ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,88.49,ลำพูน,1717,2566,เทศบาลตำบลบ้านโฮ่ง,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,50.89,ลำพูน,1718,2566,เทศบาลตำบลศรีเตี้ย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,1,ลำพูน,1719,2566,อบต.ป่าพลู,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,3.3,ลำพูน,1720,2566,อบต.เวียงกานต์,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,108.572,ลำพูน,1721,2566,อบต.หนองปลาสะวาย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,63.02,ลำพูน,1722,2566,อบต.เหล่ายาว,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,257.958,ลำพูน,1723,2566,เทศบาลตำบลป่าซาง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,112,ลำพูน,1724,2566,เทศบาลตำบลม่วงน้อย,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,158.049,ลำพูน,1725,2566,เทศบาลตำบลมะกอก,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,166.27,ลำพูน,1726,2566,เทศบาลตำบลแม่แรง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,109.614,ลำพูน,1727,2566,อบต.ท่าตุ้ม,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,256.275,ลำพูน,1728,2566,อบต.นครเจดีย์,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,259.186,ลำพูน,1729,2566,อบต.น้ำดิบ,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
4,135.68,ลำพูน,1730,2566,อบต.บ้านเรือน,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2566,ตัน
