﻿year,sex,level_of_edu,quarter,_id,area,region,value,unit,source
2561,รวม,รวม,ไตรมาสที่ 1,145,รวม,ภาคกลาง,13819,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,ไม่มีการศึกษา,ไตรมาสที่ 1,146,รวม,ภาคกลาง,7990,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,147,รวม,ภาคกลาง,8751,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,ประถมศึกษา,ไตรมาสที่ 1,148,รวม,ภาคกลาง,9525,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,149,รวม,ภาคกลาง,10348,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,150,รวม,ภาคกลาง,11756,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,151,รวม,ภาคกลาง,13333,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,152,รวม,ภาคกลาง,12334,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,153,รวม,ภาคกลาง,25400,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,154,รวม,ภาคกลาง,16950,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,155,รวม,ภาคกลาง,23342,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,รวม,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,156,รวม,ภาคกลาง,10670,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,รวม,ไตรมาสที่ 1,157,รวม,ภาคกลาง,14240,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ไม่มีการศึกษา,ไตรมาสที่ 1,158,รวม,ภาคกลาง,8233,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,159,รวม,ภาคกลาง,9564,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,ประถมศึกษา,ไตรมาสที่ 1,160,รวม,ภาคกลาง,10171,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,161,รวม,ภาคกลาง,10882,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,162,รวม,ภาคกลาง,12431,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,163,รวม,ภาคกลาง,14373,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,164,รวม,ภาคกลาง,12334,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,165,รวม,ภาคกลาง,29714,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,166,รวม,ภาคกลาง,18559,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2561,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,167,รวม,ภาคกลาง,23209,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
