﻿year,sex,level_of_edu,quarter,_id,region,value,unit,source
2556,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,180,ภาคตะวันออกเฉียงเหนือ,1.19,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,181,ภาคตะวันออกเฉียงเหนือ,8.65,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,182,ภาคตะวันออกเฉียงเหนือ,5.12,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,183,ภาคตะวันออกเฉียงเหนือ,0.67,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 4,184,ภาคตะวันออกเฉียงเหนือ,0.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 4,185,ภาคตะวันออกเฉียงเหนือ,0.44,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,อุดมศึกษาสายวิชาชีพ,ไตรมาส 4,186,ภาคตะวันออกเฉียงเหนือ,0.66,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไม่มีการศึกษา,ไตรมาส 4,187,ภาคใต้,0.46,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,188,ภาคใต้,0.96,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ประถมศึกษา,ไตรมาส 4,189,ภาคใต้,2.33,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ประถมศึกษา,ไตรมาส 4,190,ภาคใต้,1.39,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,191,ภาคใต้,1.86,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,192,ภาคใต้,0.78,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,193,ภาคใต้,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,194,ภาคใต้,0.87,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 4,195,ภาคใต้,1.09,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ประถมศึกษา,ไตรมาส 1,196,กรุงเทพมหานคร,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ประถมศึกษา,ไตรมาส 1,197,กรุงเทพมหานคร,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,198,กรุงเทพมหานคร,2.4,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,199,กรุงเทพมหานคร,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 1,200,กรุงเทพมหานคร,2.6,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 1,201,กรุงเทพมหานคร,3.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 1,202,กรุงเทพมหานคร,3.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไม่มีการศึกษา,ไตรมาส 1,203,ภาคกลาง,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไม่มีการศึกษา,ไตรมาส 1,204,ภาคกลาง,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,205,ภาคกลาง,5.8,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,206,ภาคกลาง,4.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ประถมศึกษา,ไตรมาส 1,207,ภาคกลาง,3.1,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ประถมศึกษา,ไตรมาส 1,208,ภาคกลาง,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,209,ภาคกลาง,4.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,210,ภาคกลาง,2.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,211,ภาคกลาง,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,212,ภาคกลาง,0.1,พันคน,สำนักงานสถิติแห่งชาติ
