province,sex,quarter,_id,year,value,attribute,unit,educational,source
พระนครศรีอยุธยา,หญิง,ไตรมาสที่ 3,1934,2567,1201,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,หญิง,ไตรมาสที่ 3,1935,2567,3968,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1936,2567,523390,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1937,2567,5251,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1938,2567,50578,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1939,2567,53343,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1940,2567,88155,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1941,2567,135376,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1942,2567,97939,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1943,2567,37113,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1944,2567,324,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1945,2567,173107,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1946,2567,88194,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1947,2567,73264,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1948,2567,11649,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1949,2567,3787,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,รวม,ไตรมาสที่ 4,1950,2567,13793,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1951,2567,276267,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1952,2567,2328,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1953,2567,21854,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1954,2567,31211,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1955,2567,44230,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1956,2567,70556,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1957,2567,49339,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1958,2567,20893,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1959,2567,324,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1960,2567,94070,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
พระนครศรีอยุธยา,ชาย,ไตรมาสที่ 4,1961,2567,43889,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
