FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
ลำปาง-เชียงใหม่,520000125341,ศ3-8(2)-1/34ลป,เมืองลำปาง,ลำปาง,บริษัท ยูเนี่ยนฟรอสท์ จำกัด,1,75,บริษัท ยูเนี่ยนฟรอสท์ จำกัด,ผลิตผักและผลไม้แช่แข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,99.45555,64/1,18.27133,NULL,ปงแสนทอง
ซุปเปอร์ไฮเวย์ลำปาง-เชียงใหม่,20520000825375,จ3-95(1)-8/37ลป,เมืองลำปาง,ลำปาง,บริษัท วี กรุ๊ป แอล พี ออโตโมบิล จำกัด,11,76,บริษัท วี กรุ๊ป แอล พี ออโตโมบิล จำกัด,ซ่อมบำรุงรักษาเครื่องยนต์รถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.44969,494,18.28306,NULL,ปงแสนทอง
สายท่าล้อ-ห้วยเป้ง,520000125358,ศ3-8(2)-1/35ลป,เมืองลำปาง,ลำปาง,ห้างหุ้นส่วนจำกัด พูนผลเกษตรลำปาง,7,77,ห้างหุ้นส่วนจำกัด พูนผลเกษตรลำปาง,ทำผักดอง ผลไม้อบแห้งและผลิตเครื่องปรุงรส เช่น เต้าเจี้ยว น้ำจิ้ม ฯลฯ,ดำเนินกิจการ,2023-04-18T21:00:05,99.46351,73/2,18.33016,NULL,บ่อแฮ้ว
นาก่วม,10520000225180,3-55-2/18ลป,เมืองลำปาง,ลำปาง,นายเชวงศักดิ์ ก่อพานิชกุล,-,78,โรงงานแสงอุทัยเซรามิกส์,ทำถ้วยชาม,ดำเนินกิจการ,2023-04-18T21:00:05,99.46665,139,18.27463,-,ชมพู
NULL,10520300125213,3-74(3)-1/21ลป,เมืองลำปาง,ลำปาง,นายวุฒิพันธ์ โอฬารจันทโรทัย,2,79,แสงโอฬาร,ทำอุปกรณ์ไฟฟ้า เช่น ลูกถ้วยไฟฟ้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.44677,51,18.25224,NULL,ปงแสนทอง
ไฮเวย์ลำปาง-เชียงใหม่,10520100225189,3-58(1)-2/18ลป,เมืองลำปาง,ลำปาง,บริษัท พี.เอ.คอนกรีต จำกัด,11,80,บริษัท พี.เอ.คอนกรีต จำกัด,ทำผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.44016,70,18.288073,ก.ม. 3-4,ปงแสนทอง
ลำปาง-เด่นชัย,10520003225344,3-55-32/34ลป,เมืองลำปาง,ลำปาง,นางเบญจพร เหรียญชัยเจริญ,1,81,เหรียญชัยเซรามิค,"ผลิตเครื่องเคลือบดินเผา, การผลิตเครื่องสุขภัณฑ์ เช่น ชักโครก อ่างล้างหน้า",ดำเนินกิจการ,2023-04-18T21:00:05,99.52716,432,18.27052,NULL,พระบาท
NULL,10520003425340,3-55-34/34ลป,เมืองลำปาง,ลำปาง,ห้างหุ้นส่วนจำกัด แฟนซี เซรามิคส์,NULL,82,ห้างหุ้นส่วนจำกัด แฟนซี เซรามิคส์,ผลิตเครื่องปั้นดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.48667,54,18.27497,NULL,พระบาท
พหลโยธิน,10520100125256,3-55-1/25ลป,เมืองลำปาง,ลำปาง,บริษัท เค.เค.เซรามิคส์ จำกัด,NULL,83,บริษัท เค.เค.เซรามิคส์ จำกัด,ทำเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.46438,254,18.26561,NULL,ชมพู
ลำปาง-เด่นชัย,10520000325220,3-55-3/22ลป,เมืองลำปาง,ลำปาง,บริษัท อินทรา เซรามิค จำกัด,1,84,บริษัท อินทรา เซรามิค จำกัด,ผลิตเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.521218,382,18.280952,NULL,พระบาท
พหลโยธิน,10520000125166,3-37-1/16ลป,เมืองลำปาง,ลำปาง,บริษัท อิวหลีอุตสาหกรรม จำกัด,1,85,บริษัท อิวหลีอุตสาหกรรม จำกัด,อบไม้ ไสไม้ ทำไม้ปูพื้น และเครื่องมือ,ดำเนินกิจการ,2023-04-18T21:00:05,99.4697,110,18.27173,NULL,ชมพู
ประตูน้ำ,10520100125249,3-55-1/24ลป,เมืองลำปาง,ลำปาง,นายเชาว์ ลาวัลย์วดีกุล,NULL,86,โรงงานดินเผาแหลมทอง,ทำถ้วยชามและเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.50835,155,18.30358,NULL,เวียงเหนือ
ซุปเปอร์ไฮเวย์ลำปาง-เชียงใหม่,10520000125141,3-8(1)-1/14ลป,เมืองลำปาง,ลำปาง,บริษัท อาหารสากล จำกัด (มหาชน),NULL,87,บริษัท อาหารสากล จำกัด (มหาชน),ผลิตสับปะรดกระป๋อง และอาหารกระป๋องอื่น ๆ ประเภทผักและผลไม,ดำเนินกิจการ,2023-04-18T21:00:05,99.45941,64,18.273174,NULL,ปงแสนทอง
พัฒนาชนบท,10530000125207,3-11(3)-1/20อต,เมืองอุตรดิตถ์,อุตรดิตถ์,บริษัท น้ำตาลไทยเอกลักษณ์ จำกัด,8,88,บริษัท น้ำตาลไทยเอกลักษณ์ จำกัด,ผลิตน้ำตาลทรายจากอ้อย,ดำเนินกิจการ,2023-04-18T21:00:05,100.20505,42/1,17.66174,-,คุ้งตะเภา
ลำปาง-งาว,520200125356,ศ3-34(1)-1/35ลป,แม่เมาะ,ลำปาง,องค์การอุตสาหกรรมป่าไม้,7,89,โรงเลื่อยสวนป่าแม่เมาะ (เครื่องเลื่อยเคลื่อนที่) องค์การอุตสาหกรรมป่าไม้ภาคเหนือ,แปรรูปไม โดยใช้เครื่องจักรแปรรูปไม 109 แรงม้า และเครื่องจักรอุปกรณ์ 68.49 แรงม้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.71284,-,18.41156,-,บ้านดง
NULL,10520000325329,3-55-3/32ลป,เมืองลำปาง,ลำปาง,นางดวงจันทร์ ก๋าเตจ๊ะ,4,90,อุตสาหกรรมแต้ชาติเซรามิคส์,ทำเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.47773,411,18.24909,NULL,ชมพู
NULL,20520200325374,จ3-95(1)-3/37ลป,แม่เมาะ,ลำปาง,นางพรเพ็ญ กลวัชรสังสิต,NULL,91,ห้างหุ้นส่วนจำกัด เสถียรอะไหล่ยนต์,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.69577,148/3,18.30064,6,แม่เมาะ
ลำปาง-แม่ทะ,10520000125257,3-10(3)-1/25ลป,เมืองลำปาง,ลำปาง,นายกลวัชร ฟูปลูก,  5,92,นายกลวัชร ฟูปลูก,ทำเส้นก๋วยเตี๋ยวและลูกชิ้นเนื้อ,ดำเนินกิจการ,2023-04-18T21:00:05,99.48682,366/1,18.2558,กาดเมฆ 1,ชมพู
พหลโยธิน,10520000325345,3-55-3/34ลป,เกาะคา,ลำปาง,บริษัท กาสะลองเซรามิคส์ จำกัด,4,93,บริษัท กาสะลองเซรามิคส์ จำกัด,ผลิตเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.407,142,18.16352,บ้านม่อนหินแก้ว,วังพร้าว
พหลโยธิน,520000225349,ศ3-9(2)-2/34ลป,เถิน,ลำปาง,ห้างหุ้นส่วนจำกัด เจ.เอช.อุตสาหกรรมแป้ง,NULL,94,ห้างหุ้นส่วนจำกัด เจ.เอช.อุตสาหกรรมแป้ง,ทำแป้งข้าวจ้าว และแป้งข้าวเหนียว,ดำเนินกิจการ,2023-04-18T21:00:05,99.17855,NULL,17.68924,บ้านสมแก่ง,แม่ถอด
NULL,20520200125386,จ3-58(1)-1/38ลป,แม่ทะ,ลำปาง,บริษัท นอร์ทเทิร์น แมททีเรียล แอนด์ คอนกรีต จำกัด,6,95,บริษัท นอร์ทเทิร์น แมททีเรียล แอนด์ คอนกรีต จำกัด,ทำคอนกรีตผสมเสร็จและผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.597556,-,18.231555,NULL,แม่ทะ
