﻿year,work_status,quarter,_id,region,value,unit,source
2568,2. ลูกจ้างรัฐบาล,ไตรมาสที่ 1/2568,190,7) เหนือ,696.8,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,191,ภาคตะวันออกเฉียงเหนือ,1142.3,พันคน,สำนักงานสถิติแห่งชาติ
2556,ลูกจ้างเอกชน,ไตรมาสที่ 4,192,ภาคกลาง,,พันคน,สำนักงานสถิติแห่งชาติ
2557,ทำงานส่วนตัว,ไตรมาสที่ 1,193,ภาคใต้,1759.71,พันคน,สำนักงานสถิติแห่งชาติ
2557,การรวมกลุ่ม,ไตรมาสที่ 3,194,ภาคเหนือ,1.47,พันคน,สำนักงานสถิติแห่งชาติ
2558,นายจ้าง,ไตรมาสที่ 1,195,ภาคกลาง,332.88,พันคน,สำนักงานสถิติแห่งชาติ
2558,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,196,ภาคใต้,508.15,พันคน,สำนักงานสถิติแห่งชาติ
2558,ทำงานส่วนตัว,ไตรมาสที่ 4,197,ภาคเหนือ,2445.62,พันคน,สำนักงานสถิติแห่งชาติ
2559,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,198,กรุงเทพมหานคร,344.87,พันคน,สำนักงานสถิติแห่งชาติ
2559,การรวมกลุ่ม,ไตรมาสที่ 3,199,ภาคตะวันออกเฉียงเหนือ,24.79,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,200,ภาคเหนือ,681.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างเอกชน,ไตรมาสที่ 3,201,กรุงเทพมหานคร,3101.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,202,ภาคตะวันออกเฉียงเหนือ,2466.4,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 2,203,ภาคเหนือ,116.37,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,204,กรุงเทพมหานคร,468.22,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 4,205,กรุงเทพมหานคร,3112.86,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 4,206,กรุงเทพมหานคร,1078.09,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,207,กรุงเทพมหานคร,374.67,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 4,208,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 4,209,ภาคกลาง,338.58,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,210,ภาคกลาง,974.47,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 4,211,ภาคกลาง,6226.3,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 4,212,ภาคกลาง,2823.44,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,213,ภาคกลาง,1378.24,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 4,214,ภาคกลาง,3.4,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 4,215,ภาคเหนือ,102.31,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,216,ภาคเหนือ,659.86,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 4,217,ภาคเหนือ,1724.97,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 4,218,ภาคเหนือ,2297.27,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,219,ภาคเหนือ,1448.78,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 4,220,ภาคเหนือ,4.81,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 4,221,ภาคตะวันออกเฉียงเหนือ,104.74,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,222,ภาคตะวันออกเฉียงเหนือ,923.84,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 4,223,ภาคตะวันออกเฉียงเหนือ,1982.33,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 4,224,ภาคตะวันออกเฉียงเหนือ,4015.9,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,225,ภาคตะวันออกเฉียงเหนือ,2535.09,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 4,226,ภาคตะวันออกเฉียงเหนือ,19.29,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 4,227,ภาคใต้,163.6,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,228,ภาคใต้,460.37,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 4,229,ภาคใต้,1914.52,พันคน,สำนักงานสถิติแห่งชาติ
