﻿year,sex,level_of_edu,quarter,_id,area,value,unit,source
2567,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,170,2) นอกเขตเทศบาล,73.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,171,2) นอกเขตเทศบาล,63.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,172,2) นอกเขตเทศบาล,85.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,173,2) นอกเขตเทศบาล,85.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,174,2) นอกเขตเทศบาล,71.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,11. อื่น ๆ,ไตรมาส 2,175,2) นอกเขตเทศบาล,93.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,12. ไม่ทราบ,ไตรมาส 2,176,2) นอกเขตเทศบาล,89.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,รวม,ไตรมาส 2,177,2) นอกเขตเทศบาล,77.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,178,2) นอกเขตเทศบาล,59.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,179,2) นอกเขตเทศบาล,59.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,180,2) นอกเขตเทศบาล,85.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,181,2) นอกเขตเทศบาล,72.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,182,2) นอกเขตเทศบาล,84.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,183,2) นอกเขตเทศบาล,78.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,184,2) นอกเขตเทศบาล,55.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,185,2) นอกเขตเทศบาล,88.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,186,2) นอกเขตเทศบาล,90.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,187,2) นอกเขตเทศบาล,65.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาส 2,188,2) นอกเขตเทศบาล,96.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาส 2,189,2) นอกเขตเทศบาล,89.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,รวม,ไตรมาส 2,190,2) นอกเขตเทศบาล,57.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 2,191,2) นอกเขตเทศบาล,37.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,192,2) นอกเขตเทศบาล,35.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาส 2,193,2) นอกเขตเทศบาล,67.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,194,2) นอกเขตเทศบาล,52.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,195,2) นอกเขตเทศบาล,65.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,196,2) นอกเขตเทศบาล,66.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,197,2) นอกเขตเทศบาล,65.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,198,2) นอกเขตเทศบาล,84.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,199,2) นอกเขตเทศบาล,78.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,200,2) นอกเขตเทศบาล,73.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,11. อื่น ๆ,ไตรมาส 2,201,2) นอกเขตเทศบาล,90.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาส 2,202,2) นอกเขตเทศบาล,89.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,รวม,ไตรมาส 3,203,รวม,68.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,01. ไม่มีการศึกษา,ไตรมาส 3,204,รวม,49.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 3,205,รวม,45.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,03. ประถมศึกษา,ไตรมาส 3,206,รวม,75.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2567,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 3,207,รวม,65.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
